"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene","cell_type"
"Smarcc1",0.000413152655329296,-0.122675359703353,0.169,0.226,1,"heterozygous","Smarcc1","oligodendrocytes"
"Crybg3",0.000421294383064966,-0.199866529675493,0.239,0.305,1,"heterozygous","Crybg3","oligodendrocytes"
"Ppp3r1",0.000430070487816793,-0.126843048930397,0.077,0.12,1,"heterozygous","Ppp3r1","oligodendrocytes"
"Dbi",0.00046124744718188,-0.1550262612485,0.237,0.306,1,"heterozygous","Dbi","oligodendrocytes"
"Csrp1",0.00046274622893177,0.211569426172182,0.57,0.541,1,"heterozygous","Csrp1","oligodendrocytes"
"Arl8b",0.000463320635907878,-0.139572746078414,0.152,0.207,1,"heterozygous","Arl8b","oligodendrocytes"
"Mob4",0.000468490899210149,-0.153790158810001,0.185,0.248,1,"heterozygous","Mob4","oligodendrocytes"
"Ap2a2",0.000472461749817451,-0.149458294716717,0.108,0.155,1,"heterozygous","Ap2a2","oligodendrocytes"
"Bhlhe411",0.000490738343846563,-0.136104031497619,0.063,0.101,1,"heterozygous","Bhlhe41","oligodendrocytes"
"Dnajb14",0.000492290773678682,-0.114715467670242,0.128,0.18,1,"heterozygous","Dnajb14","oligodendrocytes"
"Ubn2",0.000505930831250496,-0.131884511817574,0.553,0.641,1,"heterozygous","Ubn2","oligodendrocytes"
"R3hdm11",0.000514690896785618,0.163762385304457,0.805,0.783,1,"heterozygous","R3hdm1","oligodendrocytes"
"D7Ertd443e",0.000517774115289363,-0.143672737789049,0.881,0.905,1,"heterozygous","D7Ertd443e","oligodendrocytes"
"Eipr1",0.00051908709544767,-0.141823121563395,0.095,0.14,1,"heterozygous","Eipr1","oligodendrocytes"
"Adam9",0.000523465382730422,-0.135552551064884,0.118,0.167,1,"heterozygous","Adam9","oligodendrocytes"
"Sh3bp2",0.000527938726611808,-0.144029787558658,0.088,0.131,1,"heterozygous","Sh3bp2","oligodendrocytes"
"Grik2",0.0005282174684103,0.170954800060081,0.893,0.9,1,"heterozygous","Grik2","oligodendrocytes"
"Pnpla7",0.000541628578920413,-0.14617510391397,0.123,0.173,1,"heterozygous","Pnpla7","oligodendrocytes"
"Rbfox11",0.000546411694029921,-0.19410384753116,0.368,0.439,1,"heterozygous","Rbfox1","oligodendrocytes"
"D230025D16Rik",0.000547579003291686,-0.111512194436036,0.062,0.1,1,"heterozygous","D230025D16Rik","oligodendrocytes"
"Hectd41",0.000550313260895719,-0.126839363921618,0.278,0.356,1,"heterozygous","Hectd4","oligodendrocytes"
"Adamts6",0.000564580466949856,0.216488636762335,0.283,0.232,1,"heterozygous","Adamts6","oligodendrocytes"
"Dlg2",0.000568566430710324,-0.104465401114036,0.964,0.979,1,"heterozygous","Dlg2","oligodendrocytes"
"Wwp1",0.000571075542296862,-0.102205395205539,0.376,0.464,1,"heterozygous","Wwp1","oligodendrocytes"
"2900052L18Rik",0.000577301264372913,0.258580400089329,0.284,0.24,1,"heterozygous","2900052L18Rik","oligodendrocytes"
"Itprid2",0.000578151763105504,-0.158875741648575,0.327,0.403,1,"heterozygous","Itprid2","oligodendrocytes"
"Erc21",0.00058044102701205,-0.170828218795359,0.149,0.201,1,"heterozygous","Erc2","oligodendrocytes"
"A230057D06Rik",0.000583498466348338,-0.179028050199598,0.394,0.462,1,"heterozygous","A230057D06Rik","oligodendrocytes"
"Ube2k",0.000585209704389975,-0.140535781503953,0.341,0.416,1,"heterozygous","Ube2k","oligodendrocytes"
"Nkx2-2",0.000594601969620523,0.194825501959825,0.105,0.069,1,"heterozygous","Nkx2-2","oligodendrocytes"
"Gm16168",0.000598245521947949,0.17977025660777,0.874,0.863,1,"heterozygous","Gm16168","oligodendrocytes"
"Nipa2",0.000599104951217368,-0.111639968287418,0.076,0.118,1,"heterozygous","Nipa2","oligodendrocytes"
"Zfp644",0.000608007050700777,-0.107504966251411,0.315,0.396,1,"heterozygous","Zfp644","oligodendrocytes"
"Galntl6",0.000609638754218211,-0.164977680469494,0.118,0.167,1,"heterozygous","Galntl6","oligodendrocytes"
"Smad11",0.00060979464390589,-0.162405549804834,0.121,0.169,1,"heterozygous","Smad1","oligodendrocytes"
"Canx",0.000611298847013547,-0.108772068348244,0.223,0.292,1,"heterozygous","Canx","oligodendrocytes"
"Lipa",0.00062804380356435,-0.117040278975438,0.189,0.25,1,"heterozygous","Lipa","oligodendrocytes"
"Sccpdh",0.000634148017748222,-0.164814498768778,0.355,0.437,1,"heterozygous","Sccpdh","oligodendrocytes"
"Jmy",0.000640415895054616,-0.123740151253078,0.176,0.233,1,"heterozygous","Jmy","oligodendrocytes"
"Mrpl41",0.000646968974387389,-0.156880736815183,0.129,0.181,1,"heterozygous","Mrpl41","oligodendrocytes"
"Pacs2",0.000665349082653449,0.216310308329997,0.651,0.652,1,"heterozygous","Pacs2","oligodendrocytes"
"Pik3c2a",0.000665754591143039,-0.12625736964345,0.321,0.397,1,"heterozygous","Pik3c2a","oligodendrocytes"
"Gmcl1",0.000665912282316184,-0.171876419148005,0.155,0.209,1,"heterozygous","Gmcl1","oligodendrocytes"
"Ncald",0.000668487878585931,0.301971052961867,0.365,0.339,1,"heterozygous","Ncald","oligodendrocytes"
"Tasor1",0.000672637952630287,0.161132395897797,0.652,0.632,1,"heterozygous","Tasor","oligodendrocytes"
"Pus7",0.00067916789407318,-0.125118125184526,0.115,0.165,1,"heterozygous","Pus7","oligodendrocytes"
"Ube4b",0.000683437710963533,-0.139736127115406,0.254,0.318,1,"heterozygous","Ube4b","oligodendrocytes"
"Adcy91",0.000686151302782491,-0.126782685038646,0.249,0.316,1,"heterozygous","Adcy9","oligodendrocytes"
"Calm11",0.000689928523820957,-0.145999025131726,0.278,0.352,1,"heterozygous","Calm1","oligodendrocytes"
"Gpsm2",0.000693987533952855,-0.111861465385555,0.121,0.171,1,"heterozygous","Gpsm2","oligodendrocytes"
"Eya3",0.000713511023606882,-0.104006814033251,0.189,0.251,1,"heterozygous","Eya3","oligodendrocytes"
"Dguok",0.000713749881990595,-0.160965049521122,0.181,0.238,1,"heterozygous","Dguok","oligodendrocytes"
"Klf71",0.000714183023426636,0.194354090932174,0.594,0.565,1,"heterozygous","Klf7","oligodendrocytes"
"Ncbp1",0.000719490014327477,-0.139649992631426,0.105,0.15,1,"heterozygous","Ncbp1","oligodendrocytes"
"Cpd",0.0007231591524531,0.219248790683764,0.453,0.415,1,"heterozygous","Cpd","oligodendrocytes"
"Hdlbp",0.00072333867164548,-0.138481063790746,0.185,0.243,1,"heterozygous","Hdlbp","oligodendrocytes"
"Ap3b1",0.00072734758178436,-0.126291957930963,0.37,0.461,1,"heterozygous","Ap3b1","oligodendrocytes"
"Rpl38",0.000731712931365272,-0.112527773797267,0.107,0.154,1,"heterozygous","Rpl38","oligodendrocytes"
"Eps15l1",0.000766210335020807,-0.111143085999099,0.231,0.297,1,"heterozygous","Eps15l1","oligodendrocytes"
"Macrod2",0.000771446642404051,-0.15559650319079,0.469,0.554,1,"heterozygous","Macrod2","oligodendrocytes"
"Ppp6r3",0.000775865680923275,-0.129955080776913,0.307,0.379,1,"heterozygous","Ppp6r3","oligodendrocytes"
"Nek7",0.000788950069561538,-0.151807824315458,0.224,0.286,1,"heterozygous","Nek7","oligodendrocytes"
"Stk39",0.000790758812096546,-0.134881903061532,0.52,0.606,1,"heterozygous","Stk39","oligodendrocytes"
"Arsg",0.000791324851167229,0.228432057288789,0.467,0.442,1,"heterozygous","Arsg","oligodendrocytes"
"Hps5",0.000808788507923347,-0.122738841746129,0.095,0.139,1,"heterozygous","Hps5","oligodendrocytes"
"H2afj",0.000811302718397287,0.274430182860673,0.412,0.377,1,"heterozygous","H2afj","oligodendrocytes"
"Vegfa",0.000828455848033989,-0.106530470931439,0.094,0.139,1,"heterozygous","Vegfa","oligodendrocytes"
"Tfcp2",0.000838110102172966,-0.104904219498209,0.143,0.195,1,"heterozygous","Tfcp2","oligodendrocytes"
"Kctd17",0.000839780872510684,-0.125356809755839,0.114,0.161,1,"heterozygous","Kctd17","oligodendrocytes"
"Atp5a1",0.000850559554197074,-0.172977329633659,0.175,0.228,1,"heterozygous","Atp5a1","oligodendrocytes"
"Gnb4",0.000852409551358487,0.285472541180083,0.225,0.182,1,"heterozygous","Gnb4","oligodendrocytes"
"Crebrf",0.00086749775873727,-0.140659832545017,0.334,0.408,1,"heterozygous","Crebrf","oligodendrocytes"
"Rps6kb1",0.000870402342776849,-0.125399522017744,0.316,0.392,1,"heterozygous","Rps6kb1","oligodendrocytes"
"Wnk1",0.000895278539135318,0.153834184516151,0.893,0.898,1,"heterozygous","Wnk1","oligodendrocytes"
"Bmp1",0.000912763787150989,-0.156824654596709,0.162,0.217,1,"heterozygous","Bmp1","oligodendrocytes"
"Vamp2",0.000915589396781359,-0.110577195277075,0.14,0.194,1,"heterozygous","Vamp2","oligodendrocytes"
"Aspa",0.000917232393545934,0.134174913384253,0.948,0.936,1,"heterozygous","Aspa","oligodendrocytes"
"Lpar1",0.00092407383694266,0.267046912612137,0.387,0.347,1,"heterozygous","Lpar1","oligodendrocytes"
"Mob2",0.000931701835353056,-0.133970682235847,0.126,0.174,1,"heterozygous","Mob2","oligodendrocytes"
"Edem3",0.000942360881094754,-0.120215858104863,0.135,0.186,1,"heterozygous","Edem3","oligodendrocytes"
"Ap4e1",0.000973228459341229,-0.121417007999121,0.133,0.181,1,"heterozygous","Ap4e1","oligodendrocytes"
"Frmd4a1",0.000985585562369588,0.193507786949898,0.312,0.265,1,"heterozygous","Frmd4a","oligodendrocytes"
"Ppp1cb",0.000989169565521499,-0.131982493642182,0.179,0.235,1,"heterozygous","Ppp1cb","oligodendrocytes"
"Pea15a",0.00101466413531207,-0.109625490047479,0.13,0.179,1,"heterozygous","Pea15a","oligodendrocytes"
"Hmgb1",0.00101718649001599,-0.130776096327968,0.152,0.207,1,"heterozygous","Hmgb1","oligodendrocytes"
"Tfdp2",0.00102260916654324,-0.171813517601849,0.382,0.455,1,"heterozygous","Tfdp2","oligodendrocytes"
"Cse1l",0.00102783695912929,-0.118209184143573,0.105,0.15,1,"heterozygous","Cse1l","oligodendrocytes"
"Tcf12",0.00103991870802566,0.116850593099405,0.926,0.928,1,"heterozygous","Tcf12","oligodendrocytes"
"Cryzl1",0.00104473368497429,-0.136461607742096,0.149,0.201,1,"heterozygous","Cryzl1","oligodendrocytes"
"Pik3c2b",0.00104569481583828,-0.11841592162045,0.601,0.671,1,"heterozygous","Pik3c2b","oligodendrocytes"
"Cdh12",0.00105214636939633,-0.147576055125126,0.083,0.123,1,"heterozygous","Cdh12","oligodendrocytes"
"Hmox2",0.00105248912395528,-0.137108944478198,0.287,0.359,1,"heterozygous","Hmox2","oligodendrocytes"
"Gsr",0.0010776652794368,-0.116869921461114,0.064,0.1,1,"heterozygous","Gsr","oligodendrocytes"
"Nceh1",0.00108936970998781,-0.124029048562811,0.152,0.205,1,"heterozygous","Nceh1","oligodendrocytes"
"Rev3l",0.00110067620609203,0.216255724173439,0.472,0.435,1,"heterozygous","Rev3l","oligodendrocytes"
"Stxbp6",0.00111076306912421,-0.142505082382557,0.713,0.77,1,"heterozygous","Stxbp6","oligodendrocytes"
"March11",0.00111605073555695,0.259261461320701,0.649,0.621,1,"heterozygous","March1","oligodendrocytes"
"Trpc4ap",0.00112497104472332,-0.163815935312476,0.286,0.35,1,"heterozygous","Trpc4ap","oligodendrocytes"
"Tial1",0.00113332097322509,-0.151217967005512,0.447,0.532,1,"heterozygous","Tial1","oligodendrocytes"
"Nedd4",0.0011459059974752,-0.141369263497765,0.493,0.576,1,"heterozygous","Nedd4","oligodendrocytes"
"Smim10l1",0.00114683114353715,-0.125795560922065,0.074,0.111,1,"heterozygous","Smim10l1","oligodendrocytes"
"Gm48512",0.00115641841366168,0.24948385164804,0.26,0.217,1,"heterozygous","Gm48512","oligodendrocytes"
"6030443J06Rik",0.00116427125069776,-0.131580833313731,0.103,0.147,1,"heterozygous","6030443J06Rik","oligodendrocytes"
"Rap1a",0.00116699979920881,0.200967389681315,0.639,0.639,1,"heterozygous","Rap1a","oligodendrocytes"
"Rab8b",0.00116883307255608,-0.13406545876583,0.143,0.194,1,"heterozygous","Rab8b","oligodendrocytes"
"Epb41l1",0.00117000067832828,-0.133887862401836,0.193,0.25,1,"heterozygous","Epb41l1","oligodendrocytes"
"Ptcd3",0.00117567053171144,-0.128154434171747,0.158,0.21,1,"heterozygous","Ptcd3","oligodendrocytes"
"Usp32",0.00119000301081657,-0.124606043202675,0.367,0.441,1,"heterozygous","Usp32","oligodendrocytes"
"Mecp2",0.00119859927044405,-0.153581616566792,0.283,0.35,1,"heterozygous","Mecp2","oligodendrocytes"
"Spag9",0.00121131409329103,-0.106015141078762,0.64,0.722,1,"heterozygous","Spag9","oligodendrocytes"
"Sass6",0.00121767003640799,-0.17909792217351,0.196,0.247,1,"heterozygous","Sass6","oligodendrocytes"
"Fbxo21",0.00122605137316824,-0.132232218931092,0.166,0.221,1,"heterozygous","Fbxo21","oligodendrocytes"
"Itm2b",0.00125034861537713,-0.106901549382685,0.503,0.593,1,"heterozygous","Itm2b","oligodendrocytes"
"Ctdspl2",0.00125409270144741,-0.119077724705123,0.183,0.241,1,"heterozygous","Ctdspl2","oligodendrocytes"
"Mindy2",0.00127015927546644,-0.114770331500729,0.108,0.154,1,"heterozygous","Mindy2","oligodendrocytes"
"Osbpl7",0.00127890520510336,0.306073898464482,0.28,0.241,1,"heterozygous","Osbpl7","oligodendrocytes"
"Brap",0.00128150578476805,-0.114431362327938,0.088,0.129,1,"heterozygous","Brap","oligodendrocytes"
"Qdpr",0.0012850097138065,0.186633778675589,0.592,0.558,1,"heterozygous","Qdpr","oligodendrocytes"
"Agpat4",0.00130273852703985,0.187533981305944,0.634,0.619,1,"heterozygous","Agpat4","oligodendrocytes"
"Cxxc5",0.00130495701498222,0.240468286827051,0.23,0.187,1,"heterozygous","Cxxc5","oligodendrocytes"
"Zfyve11",0.00131275465535619,-0.128593956420818,0.358,0.432,1,"heterozygous","Zfyve1","oligodendrocytes"
"Gm37641",0.00131397954631608,0.186342970340474,0.104,0.071,1,"heterozygous","Gm3764","oligodendrocytes"
"Sec61a1",0.00131639272558064,-0.123120586037517,0.124,0.171,1,"heterozygous","Sec61a1","oligodendrocytes"
"Setd5",0.00133672044275631,0.1525460690751,0.565,0.524,1,"heterozygous","Setd5","oligodendrocytes"
"Spred1",0.0013382860981474,0.242689376382874,0.348,0.307,1,"heterozygous","Spred1","oligodendrocytes"
"Map2k4",0.00134260254813069,-0.131803649642575,0.209,0.268,1,"heterozygous","Map2k4","oligodendrocytes"
"Usp3",0.00139024293181364,-0.130878303913049,0.13,0.177,1,"heterozygous","Usp3","oligodendrocytes"
"Ywhag",0.00142086399574727,-0.16342638091648,0.148,0.195,1,"heterozygous","Ywhag","oligodendrocytes"
"Stard3",0.0014287695930598,-0.10759094198737,0.159,0.212,1,"heterozygous","Stard3","oligodendrocytes"
"Tex10",0.0014392048857858,-0.15439581639793,0.15,0.2,1,"heterozygous","Tex10","oligodendrocytes"
"Pigt",0.00144442076472625,-0.134638609484753,0.08,0.117,1,"heterozygous","Pigt","oligodendrocytes"
"Prdm2",0.0014444930398662,-0.118118962184122,0.212,0.272,1,"heterozygous","Prdm2","oligodendrocytes"
"Lig3",0.00146366816225157,-0.112479300552838,0.151,0.204,1,"heterozygous","Lig3","oligodendrocytes"
"Traf6",0.00150349277372814,-0.12581719673442,0.235,0.298,1,"heterozygous","Traf6","oligodendrocytes"
"Ppp1r9a",0.00150421265950992,-0.137507262925778,0.432,0.508,1,"heterozygous","Ppp1r9a","oligodendrocytes"
"Bptf",0.00150489998212289,-0.140370333645975,0.413,0.49,1,"heterozygous","Bptf","oligodendrocytes"
"Rfx3",0.00154117888638444,-0.121844421985263,0.296,0.368,1,"heterozygous","Rfx3","oligodendrocytes"
"Camk2n11",0.00154290047115436,-0.133467970575442,0.127,0.174,1,"heterozygous","Camk2n1","oligodendrocytes"
"Esco1",0.00154300423886855,-0.142941509676011,0.146,0.195,1,"heterozygous","Esco1","oligodendrocytes"
"Stox21",0.00155821664833823,0.231022528368272,0.539,0.525,1,"heterozygous","Stox2","oligodendrocytes"
"Zbtb44",0.00155976486822195,-0.147597537393905,0.118,0.162,1,"heterozygous","Zbtb44","oligodendrocytes"
"Glod4",0.00156519113341435,-0.125262156055531,0.205,0.262,1,"heterozygous","Glod4","oligodendrocytes"
"Ptprj1",0.00156802074589861,-0.188727095796625,0.127,0.172,1,"heterozygous","Ptprj","oligodendrocytes"
"Ubr4",0.00157106703164214,-0.104608687178396,0.159,0.212,1,"heterozygous","Ubr4","oligodendrocytes"
"Chn2",0.00159207324619302,-0.146072845067774,0.403,0.472,1,"heterozygous","Chn2","oligodendrocytes"
"Rhob",0.00160612090644308,0.263068451339986,0.234,0.195,1,"heterozygous","Rhob","oligodendrocytes"
"Ints9",0.00164143247148435,-0.151546010051794,0.12,0.164,1,"heterozygous","Ints9","oligodendrocytes"
"Apoe",0.00166814563791543,-0.16657127686114,0.183,0.236,1,"heterozygous","Apoe","oligodendrocytes"
"Mbtd1",0.00168139951788705,-0.143606962104222,0.364,0.437,1,"heterozygous","Mbtd1","oligodendrocytes"
"Nup214",0.00170176508979856,-0.125141098558186,0.184,0.24,1,"heterozygous","Nup214","oligodendrocytes"
"Nasp",0.0017082927167569,-0.101992866233688,0.118,0.165,1,"heterozygous","Nasp","oligodendrocytes"
"Tns3",0.00172931501912518,-0.147759039533444,0.339,0.408,1,"heterozygous","Tns3","oligodendrocytes"
"Trim33",0.00173166763646308,-0.104150572993034,0.205,0.266,1,"heterozygous","Trim33","oligodendrocytes"
"Dpf2",0.00173715987559832,-0.100730964727017,0.147,0.199,1,"heterozygous","Dpf2","oligodendrocytes"
"Farp2",0.00174325190782514,-0.14467896493549,0.165,0.215,1,"heterozygous","Farp2","oligodendrocytes"
"Gdi2",0.00175418656159291,-0.117111847609243,0.149,0.201,1,"heterozygous","Gdi2","oligodendrocytes"
"Mfsd11",0.00177027344213502,-0.109215929504476,0.076,0.113,1,"heterozygous","Mfsd11","oligodendrocytes"
"Zhx3",0.00177197959510276,-0.115100744164724,0.274,0.343,1,"heterozygous","Zhx3","oligodendrocytes"
"Kif21a",0.00178880459739666,-0.115130040271909,0.762,0.822,1,"heterozygous","Kif21a","oligodendrocytes"
"Cdh201",0.00180482638476486,0.159165642250479,0.848,0.829,1,"heterozygous","Cdh20","oligodendrocytes"
"Spop",0.00181610882801615,-0.14139334528598,0.379,0.45,1,"heterozygous","Spop","oligodendrocytes"
"Baz2a",0.00181920430232004,-0.118825234915356,0.121,0.165,1,"heterozygous","Baz2a","oligodendrocytes"
"Ubr3",0.00182907453003199,-0.100960389287677,0.489,0.579,1,"heterozygous","Ubr3","oligodendrocytes"
"Ankra2",0.00188334049829747,-0.117583188941217,0.102,0.143,1,"heterozygous","Ankra2","oligodendrocytes"
"Msl2",0.00191863943211202,-0.101081837025535,0.139,0.188,1,"heterozygous","Msl2","oligodendrocytes"
"Drosha",0.00192325768354364,-0.11595835088433,0.12,0.164,1,"heterozygous","Drosha","oligodendrocytes"
"1700063D05Rik",0.00195943622954186,0.232622330686201,0.128,0.094,1,"heterozygous","1700063D05Rik","oligodendrocytes"
"Prrt1",0.00202769460407445,0.259509757214908,0.354,0.316,1,"heterozygous","Prrt1","oligodendrocytes"
"Gnao11",0.00202832754624887,-0.109295974478696,0.829,0.87,1,"heterozygous","Gnao1","oligodendrocytes"
"Herpud2",0.00205815342652091,-0.102819817773181,0.134,0.181,1,"heterozygous","Herpud2","oligodendrocytes"
"Uckl1",0.00206116957377877,-0.105942276441383,0.085,0.124,1,"heterozygous","Uckl1","oligodendrocytes"
"Abi1",0.00206117527523803,-0.104645802505028,0.263,0.328,1,"heterozygous","Abi1","oligodendrocytes"
"Spire11",0.00211128360485581,-0.149973054617123,0.307,0.367,1,"heterozygous","Spire1","oligodendrocytes"
"Pex5l",0.00212049785861796,0.13856417639033,0.966,0.95,1,"heterozygous","Pex5l","oligodendrocytes"
"Mindy1",0.0021350921124221,-0.119760299739935,0.097,0.138,1,"heterozygous","Mindy1","oligodendrocytes"
"Mllt6",0.00214724631950875,-0.114324751783531,0.104,0.145,1,"heterozygous","Mllt6","oligodendrocytes"
"Ywhab",0.00215032477103056,-0.133840183840691,0.118,0.163,1,"heterozygous","Ywhab","oligodendrocytes"
"Sfswap",0.00215807155814335,-0.118670192496092,0.291,0.359,1,"heterozygous","Sfswap","oligodendrocytes"
"Phtf1",0.00216198139278341,-0.105579095276233,0.086,0.123,1,"heterozygous","Phtf1","oligodendrocytes"
"Anapc2",0.00216712511048161,-0.107368129234235,0.114,0.157,1,"heterozygous","Anapc2","oligodendrocytes"
"Rpl6",0.00217393092180621,-0.103452126400877,0.157,0.208,1,"heterozygous","Rpl6","oligodendrocytes"
"Xrcc5",0.00217576453056737,-0.115558711952319,0.099,0.138,1,"heterozygous","Xrcc5","oligodendrocytes"
"Rpl28",0.00218149841753275,-0.112979570010237,0.129,0.175,1,"heterozygous","Rpl28","oligodendrocytes"
"Fau",0.00220153660511972,-0.135366873844026,0.142,0.188,1,"heterozygous","Fau","oligodendrocytes"
"Ranbp3",0.00222272148208215,-0.104639536348801,0.078,0.114,1,"heterozygous","Ranbp3","oligodendrocytes"
"Rtkn2",0.00225035688822886,-0.105093759756397,0.255,0.32,1,"heterozygous","Rtkn2","oligodendrocytes"
"Sgta",0.00226739684280175,-0.15192864597713,0.097,0.136,1,"heterozygous","Sgta","oligodendrocytes"
"Rbbp4",0.00227320454690356,-0.111039664690914,0.174,0.226,1,"heterozygous","Rbbp4","oligodendrocytes"
"Gm15912",0.00228766372603636,0.185562109685077,0.109,0.077,1,"heterozygous","Gm15912","oligodendrocytes"
"Cnksr3",0.00229884822540939,-0.158191973335124,0.112,0.154,1,"heterozygous","Cnksr3","oligodendrocytes"
"Taldo1",0.00232089530031746,-0.103625359480656,0.27,0.336,1,"heterozygous","Taldo1","oligodendrocytes"
"Trmt1l",0.00233801702648752,-0.114507869479412,0.123,0.167,1,"heterozygous","Trmt1l","oligodendrocytes"
"Mapk14",0.00236882613813382,-0.161237125546261,0.198,0.247,1,"heterozygous","Mapk14","oligodendrocytes"
