"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene","diffexpressed","delabel"
2.64975683890027e-08,0.432403426504948,0.577,0.47,0.000855447497870562,"heterozygous","Dapk1","UP","Dapk1"
2.65110603760769e-08,0.367008802007259,0.256,0.149,0.000855883073181268,"heterozygous","Slc16a7","UP","Slc16a7"
2.89707356118457e-08,-0.402878574870973,0.704,0.775,0.000935291228492828,"heterozygous","Akap13","DOWN","Akap13"
3.10707986574753e-08,0.218613024111272,0.104,0.034,0.00100308966385793,"heterozygous","Gm12022","UP","Gm12022"
3.22291055513349e-08,-0.453964143052922,0.26,0.38,0.0010404844436193,"heterozygous","Gcnt2","DOWN","Gcnt2"
3.26919830354677e-08,0.249526522448899,0.125,0.049,0.00105542798031704,"heterozygous","Gm26936","UP","Gm26936"
3.27895124111826e-08,0.361377306617131,0.609,0.486,0.00105857661868262,"heterozygous","Ttc36","UP","Ttc36"
3.32041065099666e-08,-0.337421680299906,0.482,0.592,0.00107196137456776,"heterozygous","Fnip1","DOWN","Fnip1"
3.74093349261682e-08,0.383971626955277,0.733,0.677,0.00120772296875641,"heterozygous","Frem1","UP","Frem1"
3.75186107211978e-08,-0.594627652102959,0.24,0.337,0.00121125082852315,"heterozygous","Mamld1","DOWN","Mamld1"
3.91630416322522e-08,-0.277692137801668,0.76,0.843,0.00126433963605563,"heterozygous","Ankrd17","DOWN","Ankrd17"
3.98879331881834e-08,-0.325951596552743,0.481,0.592,0.00128774203504731,"heterozygous","Nptn","DOWN","Nptn"
4.12231660324681e-08,-0.343576591824393,0.283,0.404,0.0013308486921922,"heterozygous","Sav1","DOWN","Sav1"
4.14806146129064e-08,0.283794771218336,0.233,0.13,0.00133916016216307,"heterozygous","Ndufs7","UP","Ndufs7"
4.16788464672083e-08,0.255098501170152,0.143,0.061,0.00134555987934735,"heterozygous","Wdr35","UP","Wdr35"
4.31841853452539e-08,-0.308368088667809,0.775,0.828,0.00139415823968618,"heterozygous","Mylk","DOWN","Mylk"
4.35649220229692e-08,0.334747694469726,0.483,0.366,0.00140644994258954,"heterozygous","Uqcrc2","UP","Uqcrc2"
4.38182245958699e-08,-0.403720236150903,0.381,0.496,0.00141462756285306,"heterozygous","Peli1","DOWN","Peli1"
4.59122927470515e-08,-0.638689179890755,0.355,0.468,0.00148223245904581,"heterozygous","Fam117b","DOWN","Fam117b"
4.61283935756466e-08,-0.501953516813425,0.09,0.177,0.00148920905819617,"heterozygous","Rcan2","DOWN","Rcan2"
4.64053302929563e-08,0.341227530392873,0.75,0.678,0.0014981496831778,"heterozygous","Actb","UP","Actb"
4.84327499437053e-08,-0.442837663660675,0.216,0.32,0.00156360289918258,"heterozygous","Phldb1","DOWN","Phldb1"
5.01873739782039e-08,-0.27154399414288,0.148,0.258,0.00162024918151233,"heterozygous","Dusp1","DOWN","Dusp1"
5.28761256023888e-08,-0.385848054810296,0.351,0.462,0.00170705283894752,"heterozygous","Rbms2","DOWN","Rbms2"
5.32749006653333e-08,0.35408091460112,0.503,0.395,0.00171992689307962,"heterozygous","Hsp90b1","UP","Hsp90b1"
5.50805092079712e-08,0.236639717221861,0.152,0.067,0.00177821915927014,"heterozygous","Olfml1","UP","Olfml1"
5.56913691398056e-08,0.491520884314563,0.63,0.547,0.00179794016130948,"heterozygous","Egf","UP","Egf"
5.59352983578629e-08,0.358071308783773,0.346,0.228,0.00180581517218525,"heterozygous","Dpysl2","UP","Dpysl2"
5.74556774354739e-08,-0.275513215148549,0.764,0.866,0.00185489909032684,"heterozygous","Myo1d","DOWN","Myo1d"
5.78564791688037e-08,-0.270043625043388,0.717,0.804,0.00186783857348566,"heterozygous","Wdfy3","DOWN","Wdfy3"
5.90401823353656e-08,-0.340400005172545,0.861,0.901,0.00190605324651494,"heterozygous","Grk5","DOWN","Grk5"
6.02935355816639e-08,-0.308552270247459,0.125,0.224,0.00194651650271844,"heterozygous","Slc45a3","DOWN","Slc45a3"
6.61902558488249e-08,-0.376849736552,0.134,0.235,0.00213688621982346,"heterozygous","Cyp27a1","DOWN","Cyp27a1"
6.69613171881849e-08,-0.384342765766073,0.216,0.328,0.00216177916410336,"heterozygous","Galnt10","DOWN","Galnt10"
7.04347691916113e-08,0.412480981838094,0.584,0.489,0.00227391608858198,"heterozygous","Adamts12","UP","Adamts12"
7.50197286637525e-08,-0.49557153915254,0.727,0.754,0.00242193692018059,"heterozygous","Ankrd44","DOWN","Ankrd44"
7.50562679886478e-08,-0.411567546620448,0.503,0.591,0.00242311655574551,"heterozygous","Ctdspl","DOWN","Ctdspl"
