"","p_val","gene","diffexpressed","celltype"
"3078",0.000126815604687932,"Zfp771","DOWN","oligodendrocytes"
"3079",0.000128788621034769,"Cald1","UP","oligodendrocytes"
"3080",0.000128829435119157,"Itprid2","DOWN","oligodendrocytes"
"3081",0.000129633977490518,"Ctnna3","DOWN","oligodendrocytes"
"3082",0.000131604926643053,"Rab11fip3","DOWN","oligodendrocytes"
"3083",0.000132704254165713,"Ndrg1","DOWN","oligodendrocytes"
"3084",0.000133124507391259,"Tmod1","UP","oligodendrocytes"
"3085",0.000134088566581423,"Max","DOWN","oligodendrocytes"
"3086",0.000134238780294543,"Hist3h2ba","UP","oligodendrocytes"
"3087",0.000135127457499257,"Per3","DOWN","oligodendrocytes"
"3088",0.000136008716279572,"Sbno1","DOWN","oligodendrocytes"
"3089",0.00013914776990558,"Atl3","DOWN","oligodendrocytes"
"3090",0.000140932552900262,"Insc","UP","oligodendrocytes"
"3091",0.000141112958930012,"Ankrd28","UP","oligodendrocytes"
"3092",0.000142478414154868,"Nup188","DOWN","oligodendrocytes"
"3093",0.00014315919061913,"Dock1","UP","oligodendrocytes"
"3094",0.000149542549035809,"Pnpla7","DOWN","oligodendrocytes"
"3095",0.000149558227127902,"Ralyl","UP","oligodendrocytes"
"3096",0.000149980667550729,"Ppia","DOWN","oligodendrocytes"
"3097",0.000159255116624161,"Glg1","DOWN","oligodendrocytes"
"3098",0.000162112321327774,"Fmnl2","DOWN","oligodendrocytes"
"3099",0.000165250419160508,"Mtm1","DOWN","oligodendrocytes"
"3100",0.000167269639253199,"Phlpp1","DOWN","oligodendrocytes"
"3101",0.000170333809650525,"Hdlbp","DOWN","oligodendrocytes"
"3102",0.00017136791505529,"Tnrc6a","DOWN","oligodendrocytes"
"3103",0.000176616643523309,"Ubash3b","UP","oligodendrocytes"
"3104",0.000177185049667453,"Nxpe3","DOWN","oligodendrocytes"
"3105",0.000177476712845323,"Dmd","DOWN","oligodendrocytes"
"3106",0.000177579425202642,"Gm3764","UP","oligodendrocytes"
"3107",0.00018261566262797,"Adamts20","UP","oligodendrocytes"
"3108",0.000183377542815434,"Man1b1","DOWN","oligodendrocytes"
"3109",0.00019473736430741,"Ppm1b","DOWN","oligodendrocytes"
"3110",0.000196992267258109,"Sugct","DOWN","oligodendrocytes"
"3111",0.000198952100453644,"Kcnk13","UP","oligodendrocytes"
"3112",0.000200864085327081,"Mrtfb","DOWN","oligodendrocytes"
"3113",0.000207006456396129,"Psat1","DOWN","oligodendrocytes"
"3114",0.00020778101697066,"Mbip","DOWN","oligodendrocytes"
"3115",0.000212775045176081,"Dbi","DOWN","oligodendrocytes"
"3116",0.000213564941775556,"Xrcc4","UP","oligodendrocytes"
"3117",0.000214194812873841,"Rtn4","UP","oligodendrocytes"
"3118",0.000216698967754026,"Zfp638","UP","oligodendrocytes"
"3119",0.000217699809172895,"Abcg1","DOWN","oligodendrocytes"
"3120",0.000222656649781288,"Tprn","DOWN","oligodendrocytes"
"3121",0.000224298621358006,"Nectin1","UP","oligodendrocytes"
"3122",0.000227172995713797,"Fam171b","DOWN","oligodendrocytes"
"3123",0.000227293509213414,"Slmap","DOWN","oligodendrocytes"
"3124",0.000227494208329743,"Napepld","DOWN","oligodendrocytes"
"3125",0.000227764721090983,"Kndc1","DOWN","oligodendrocytes"
"3126",0.000231544221979894,"Itgav","DOWN","oligodendrocytes"
"3127",0.000238901509134856,"Arl8b","DOWN","oligodendrocytes"
"3128",0.000239997699846603,"Cbx5","DOWN","oligodendrocytes"
"3129",0.000242639160591391,"Abca2","DOWN","oligodendrocytes"
"3130",0.000249977319840779,"Syne3","DOWN","oligodendrocytes"
"3131",0.000253525520966887,"Pim3","DOWN","oligodendrocytes"
"3132",0.000257056286151724,"Galntl6","DOWN","oligodendrocytes"
"3133",0.000257831131581995,"Lipa","DOWN","oligodendrocytes"
"3134",0.000258217420686182,"Gm10863","UP","oligodendrocytes"
"3135",0.00025898888188865,"Lrrtm3","DOWN","oligodendrocytes"
"3136",0.000261634932125915,"Ccar1","DOWN","oligodendrocytes"
"3137",0.00026873713059622,"Kpna4","DOWN","oligodendrocytes"
"3138",0.00027163083992359,"Dyrk1a","DOWN","oligodendrocytes"
"3139",0.000272462844352827,"Canx","DOWN","oligodendrocytes"
"3140",0.000276396810349136,"Tmem127","DOWN","oligodendrocytes"
"3141",0.000281151973793538,"Cpt1c","DOWN","oligodendrocytes"
"3142",0.000284232732714696,"Sccpdh","DOWN","oligodendrocytes"
"3143",0.000289560532057882,"A230057D06Rik","DOWN","oligodendrocytes"
"3144",0.000291752975529214,"Eps15l1","DOWN","oligodendrocytes"
"3145",0.000301504349259112,"4930420G21Rik","DOWN","oligodendrocytes"
"3146",0.000306043598455153,"Ip6k2","DOWN","oligodendrocytes"
"3147",0.000308768710040413,"Zbtb44","DOWN","oligodendrocytes"
"3148",0.000310549622454781,"Phldb1","UP","oligodendrocytes"
"3149",0.000318284660438466,"Hmgb1","DOWN","oligodendrocytes"
"3150",0.000318936454968229,"Nceh1","DOWN","oligodendrocytes"
"3151",0.000323616941030314,"Rbmx","DOWN","oligodendrocytes"
"3152",0.000325236965211581,"Trafd1","DOWN","oligodendrocytes"
"3153",0.000334857717109855,"Sec61a1","DOWN","oligodendrocytes"
"3154",0.000338150905693274,"Arntl","UP","oligodendrocytes"
"3155",0.000343500483064792,"Dusp10","UP","oligodendrocytes"
"3156",0.000344720838262382,"Ncbp1","DOWN","oligodendrocytes"
"3157",0.000345757741822507,"Vamp2","DOWN","oligodendrocytes"
"3158",0.000346189961142391,"Zeb2","UP","oligodendrocytes"
"3159",0.000349279526322188,"Grb14","DOWN","oligodendrocytes"
"3160",0.000354475754623892,"Orc2","DOWN","oligodendrocytes"
"3161",0.000354654780021207,"Kdm4a","DOWN","oligodendrocytes"
"3162",0.00035537442482344,"Stmn4","UP","oligodendrocytes"
"3163",0.000356852320601868,"Crebbp","DOWN","oligodendrocytes"
"3164",0.000359212677675187,"Agpat5","DOWN","oligodendrocytes"
"3165",0.000359271603977683,"Gpsm2","DOWN","oligodendrocytes"
"3166",0.000367229987656711,"Fez1","UP","oligodendrocytes"
"3167",0.000369833085072861,"Lrmda","DOWN","oligodendrocytes"
"3168",0.000373508116734972,"Tmem178b","UP","oligodendrocytes"
"3169",0.000382011377577014,"Lman2l","DOWN","oligodendrocytes"
"3170",0.000386914309522597,"Gab1","UP","oligodendrocytes"
"3171",0.000393780331168572,"Agpat4","UP","oligodendrocytes"
"3172",0.000397971299189508,"Arhgap31","DOWN","oligodendrocytes"
"3173",0.000398837037762367,"Lbr","DOWN","oligodendrocytes"
"3174",0.00040174622032873,"Lars2","DOWN","oligodendrocytes"
"3175",0.000405078049609072,"Tmem170b","DOWN","oligodendrocytes"
"3176",0.000407555092909421,"Pus7","DOWN","oligodendrocytes"
"3177",0.000411310359161914,"Wdr20","DOWN","oligodendrocytes"
"3178",0.000423508704624262,"Timp3","DOWN","oligodendrocytes"
"3179",0.000433633639247742,"Paxx","DOWN","oligodendrocytes"
"3180",0.000434397414852153,"Sh3bp2","DOWN","oligodendrocytes"
"3181",0.000436501423550372,"Ube4b","DOWN","oligodendrocytes"
"3182",0.000450748568730242,"Susd6","DOWN","oligodendrocytes"
"3183",0.000463415121433348,"Sfswap","DOWN","oligodendrocytes"
"3184",0.000473835457628298,"Dpf2","DOWN","oligodendrocytes"
"3185",0.000479070364733164,"Tafa5","DOWN","oligodendrocytes"
"3186",0.000486659503568616,"Prickle2","DOWN","oligodendrocytes"
"3187",0.000490916754811051,"Tmem19","DOWN","oligodendrocytes"
"3188",0.000500547289538595,"Atp5a1","DOWN","oligodendrocytes"
"3189",0.000511928920089965,"Fau","DOWN","oligodendrocytes"
"3190",0.000521266801637724,"Syn3","DOWN","oligodendrocytes"
"3191",0.000531134791991635,"Tprkb","UP","oligodendrocytes"
"3192",0.000541537055227936,"Ctdspl2","DOWN","oligodendrocytes"
"3193",0.000543709717058402,"Arl6ip1","DOWN","oligodendrocytes"
"3194",0.000543899686722185,"Grm3","DOWN","oligodendrocytes"
"3195",0.000551215683108849,"Rps6kb1","DOWN","oligodendrocytes"
"3196",0.000561266646913565,"Mllt6","DOWN","oligodendrocytes"
"3197",0.000576068213321577,"Edem3","DOWN","oligodendrocytes"
"3198",0.000588861712381689,"Cpe","DOWN","oligodendrocytes"
"3199",0.000596656108967101,"Ints9","DOWN","oligodendrocytes"
"3200",0.000598975141581141,"Baz2a","DOWN","oligodendrocytes"
"3201",0.000604992558355446,"Tmem191c","DOWN","oligodendrocytes"
"3202",0.000605676191785827,"Tfdp2","DOWN","oligodendrocytes"
"3203",0.00061442615607309,"Angptl2","DOWN","oligodendrocytes"
"3204",0.000615295174278928,"Kctd17","DOWN","oligodendrocytes"
"3205",0.000619251797787746,"Ephb1","UP","oligodendrocytes"
"3206",0.00062311118232276,"Rsf1","DOWN","oligodendrocytes"
"3207",0.000625412063806805,"Zfp239","DOWN","oligodendrocytes"
"3208",0.000632388422380825,"Atn1","DOWN","oligodendrocytes"
"3209",0.000645756701431336,"Tcf12","UP","oligodendrocytes"
"3210",0.000650913204918143,"Trmt1l","DOWN","oligodendrocytes"
"3211",0.000651489767070612,"Eif5b","DOWN","oligodendrocytes"
"3212",0.00065977894863121,"Dtnb","DOWN","oligodendrocytes"
"3213",0.000672934470204062,"Sesn3","DOWN","oligodendrocytes"
"3214",0.000681409973228178,"Adamts6","UP","oligodendrocytes"
"3215",0.000690638829828848,"Ttc3","DOWN","oligodendrocytes"
"3216",0.000699079391617802,"Crebzf","UP","oligodendrocytes"
"3217",0.000705883012680967,"Zfp592","DOWN","oligodendrocytes"
"3218",0.000707973027396044,"Pds5b","DOWN","oligodendrocytes"
"3219",0.000714617242714685,"Mapk8","DOWN","oligodendrocytes"
"3220",0.00072743559153235,"Chn2","DOWN","oligodendrocytes"
"3221",0.000742105409924303,"Tmem245","DOWN","oligodendrocytes"
"3222",0.000763936818942769,"Cdh10","UP","oligodendrocytes"
"3223",0.000765874952665302,"Ppp3r1","DOWN","oligodendrocytes"
"3224",0.000796174900580375,"Capn5","DOWN","oligodendrocytes"
"3225",0.000803369273889488,"Msl2","DOWN","oligodendrocytes"
"3226",0.000819691912407375,"Igf1r","UP","oligodendrocytes"
"3227",0.000832963083156532,"Ring1","DOWN","oligodendrocytes"
"3228",0.000833837153033514,"Ankrd12","DOWN","oligodendrocytes"
"3229",0.000844380349053182,"Rcl1","DOWN","oligodendrocytes"
"3230",0.000849815404833195,"2900052L18Rik","UP","oligodendrocytes"
"3231",0.00085079960001635,"Actr10","DOWN","oligodendrocytes"
"3232",0.000887182869571046,"Chd4","DOWN","oligodendrocytes"
"3233",0.000888855758932595,"Bmp1","DOWN","oligodendrocytes"
"3234",0.000911250057067465,"Sufu","DOWN","oligodendrocytes"
"3235",0.000913647644427381,"Mapk4","DOWN","oligodendrocytes"
"3236",0.000932559938757248,"Pik3c2b","DOWN","oligodendrocytes"
"3237",0.000938337705046721,"Drosha","DOWN","oligodendrocytes"
"3238",0.000942724851562415,"Arid2","DOWN","oligodendrocytes"
"3239",0.000955156747754494,"Man1a2","DOWN","oligodendrocytes"
"3240",0.000959922706269679,"Naaladl2","UP","oligodendrocytes"
"3241",0.000967653890926934,"Ppm1l","DOWN","oligodendrocytes"
"3242",0.000978560491337072,"Cds2","DOWN","oligodendrocytes"
"3243",0.000980400421365494,"Gnb4","UP","oligodendrocytes"
"3244",0.000982649170457172,"Nup214","DOWN","oligodendrocytes"
"3245",0.000989248243973335,"Pik3c2a","DOWN","oligodendrocytes"
"3246",0.00100164318529046,"Edem2","DOWN","oligodendrocytes"
"3247",0.0010184299471072,"Tfcp2","DOWN","oligodendrocytes"
"3248",0.00102280017151901,"Gab2","UP","oligodendrocytes"
"3249",0.00102412499150936,"Ppp1r9a","DOWN","oligodendrocytes"
"3250",0.00102720801419833,"1700063D05Rik","UP","oligodendrocytes"
"3251",0.00102883502433311,"Crybg3","DOWN","oligodendrocytes"
"3252",0.00103601003073693,"Abi1","DOWN","oligodendrocytes"
"3253",0.0010402531920743,"Supt16","DOWN","oligodendrocytes"
"3254",0.00105361248503902,"Wnk1","UP","oligodendrocytes"
"3255",0.00105982598314162,"Ppp4r1","DOWN","oligodendrocytes"
"3256",0.00107775795454009,"Lig3","DOWN","oligodendrocytes"
"3257",0.00110163894456073,"Cxxc5","UP","oligodendrocytes"
"3258",0.00110460220032782,"Ptcd3","DOWN","oligodendrocytes"
"3259",0.00111776244527078,"Tasor","UP","oligodendrocytes"
"3260",0.00114259207562358,"Brap","DOWN","oligodendrocytes"
"3261",0.00114645319836072,"Dvl3","DOWN","oligodendrocytes"
"3262",0.00115236853420833,"Txlng","DOWN","oligodendrocytes"
"3263",0.00115333103843542,"Sass6","DOWN","oligodendrocytes"
"3264",0.00115631569617128,"Cadm2","UP","oligodendrocytes"
"3265",0.00117080385235018,"Memo1","DOWN","oligodendrocytes"
"3266",0.00117277985106717,"Opcml","UP","oligodendrocytes"
"3267",0.00117584142975701,"Smad1","DOWN","oligodendrocytes"
"3268",0.001194899575044,"Zfp207","DOWN","oligodendrocytes"
"3269",0.00121961701068644,"Rnf181","DOWN","oligodendrocytes"
"3270",0.00122364052044302,"Trpc4ap","DOWN","oligodendrocytes"
"3271",0.001232695976582,"Ncald","UP","oligodendrocytes"
"3272",0.00126332361857133,"St6galnac3","DOWN","oligodendrocytes"
"3273",0.00127689014701582,"Mecp2","DOWN","oligodendrocytes"
"3274",0.0012834340174582,"Kcmf1","DOWN","oligodendrocytes"
"3275",0.00129479996889141,"Spred1","UP","oligodendrocytes"
"3276",0.001297258493294,"Rbbp4","DOWN","oligodendrocytes"
"3277",0.00131523387635105,"Ncam2","UP","oligodendrocytes"
"3278",0.0013173099299929,"Glod4","DOWN","oligodendrocytes"
"3279",0.00132007324633018,"Nrxn1","DOWN","oligodendrocytes"
"3280",0.00134537165800136,"Ralgapa1","UP","oligodendrocytes"
"3281",0.00137265300924227,"Rin2","UP","oligodendrocytes"
"3282",0.00137459302715024,"Pacrg","UP","oligodendrocytes"
"3283",0.00137733536376621,"4632427E13Rik","UP","oligodendrocytes"
"3284",0.00137744856427071,"Atrn","DOWN","oligodendrocytes"
"3285",0.00141189450082927,"Cyld","DOWN","oligodendrocytes"
"3286",0.0014254035952223,"Camk2n1","DOWN","oligodendrocytes"
"3287",0.00144204284809441,"Hectd4","DOWN","oligodendrocytes"
"3288",0.00145641901472254,"D7Ertd443e","DOWN","oligodendrocytes"
"3289",0.00146607628895271,"Pik3ca","DOWN","oligodendrocytes"
"3290",0.00147463142181101,"Clasp2","UP","oligodendrocytes"
"3291",0.00148526538340498,"Stard3","DOWN","oligodendrocytes"
"3292",0.00148631936427332,"Erc2","DOWN","oligodendrocytes"
"3293",0.00150774102161572,"Kif2a","DOWN","oligodendrocytes"
"3294",0.00154944666287786,"Csrp1","UP","oligodendrocytes"
"3295",0.00155241058552888,"Osbpl7","UP","oligodendrocytes"
"3296",0.00155754763500061,"Zfp560","UP","oligodendrocytes"
"3297",0.00156073023462333,"Fhit","DOWN","oligodendrocytes"
"3298",0.00157832702957043,"Irf3","DOWN","oligodendrocytes"
"3299",0.00158050652527219,"Mettl7a1","DOWN","oligodendrocytes"
"3300",0.00158657326584071,"Ap3b1","DOWN","oligodendrocytes"
"3301",0.00160949966899567,"Cblb","DOWN","oligodendrocytes"
"3302",0.0016387185333204,"Zhx3","DOWN","oligodendrocytes"
"3303",0.00168071886349263,"Ywhag","DOWN","oligodendrocytes"
"3304",0.00168142620457977,"Spire1","DOWN","oligodendrocytes"
"3305",0.00169436208812551,"Ankra2","DOWN","oligodendrocytes"
"3306",0.00169705658504715,"Kat6b","DOWN","oligodendrocytes"
"3307",0.00169894105034349,"Mob4","DOWN","oligodendrocytes"
"3308",0.00171824649674496,"R3hdm1","UP","oligodendrocytes"
"3309",0.00173782077610275,"Mbtd1","DOWN","oligodendrocytes"
"3310",0.00175060011415909,"Jmy","DOWN","oligodendrocytes"
"3311",0.00175408272589577,"Hmox2","DOWN","oligodendrocytes"
"3312",0.00176836057916095,"Dmpk","DOWN","oligodendrocytes"
"3313",0.00177866844907438,"Sox8","DOWN","oligodendrocytes"
"3314",0.0018194091595008,"Elf1","DOWN","oligodendrocytes"
"3315",0.00184613763526584,"Ldlrap1","DOWN","oligodendrocytes"
"3316",0.00188180809695436,"Psma3","DOWN","oligodendrocytes"
"3317",0.0019253905139107,"Tns3","DOWN","oligodendrocytes"
"3318",0.00194234078513465,"Nav2","DOWN","oligodendrocytes"
"3319",0.00194957112793507,"Rusc2","DOWN","oligodendrocytes"
"3320",0.00198943457249703,"Selenop","DOWN","oligodendrocytes"
"3321",0.00202030942278286,"Ppp2r2c","DOWN","oligodendrocytes"
"3322",0.0020226953469694,"Tex10","DOWN","oligodendrocytes"
"3323",0.00203216649532996,"Prox1","UP","oligodendrocytes"
"3324",0.00204233485735213,"Eipr1","DOWN","oligodendrocytes"
"3325",0.00204259924262608,"Traf6","DOWN","oligodendrocytes"
"3326",0.00207004995376269,"Adamtsl1","UP","oligodendrocytes"
"3327",0.00207416799636965,"Brk1","DOWN","oligodendrocytes"
"3328",0.00209642104539341,"Mkln1","DOWN","oligodendrocytes"
"3329",0.00212488201660975,"Mical2","UP","oligodendrocytes"
"3330",0.00212734001093018,"9330182L06Rik","UP","oligodendrocytes"
"3331",0.0021289382343055,"Fbxo21","DOWN","oligodendrocytes"
"3332",0.00215829052649929,"Paip2","DOWN","oligodendrocytes"
"3333",0.00220143284154826,"Cpd","UP","oligodendrocytes"
"3334",0.00221460136837061,"Hps5","DOWN","oligodendrocytes"
"3335",0.00222010033480007,"Utp14b","UP","oligodendrocytes"
"3336",0.0022276840879339,"Rfx3","DOWN","oligodendrocytes"
"3337",0.00222858617175994,"Capn7","DOWN","oligodendrocytes"
"3338",0.00227623055015182,"Ap4e1","DOWN","oligodendrocytes"
"3339",0.00230981724667043,"Acsl3","UP","oligodendrocytes"
"3340",0.00239068497437394,"Mrpl41","DOWN","oligodendrocytes"
"3341",0.00242017159317392,"Efhd1","DOWN","oligodendrocytes"
"3342",0.00242397318099271,"Ipo7","DOWN","oligodendrocytes"
"3343",0.00243643702749493,"Xrcc5","DOWN","oligodendrocytes"
"3344",0.00249396419888932,"Acyp2","UP","oligodendrocytes"
"3345",0.00251197342445533,"Zfyve1","DOWN","oligodendrocytes"
"3346",0.00251900998029678,"Sort1","DOWN","oligodendrocytes"
"3347",0.00252338173153401,"Rhob","UP","oligodendrocytes"
"3348",0.00254510195540577,"Gm48512","UP","oligodendrocytes"
"3349",0.00256850995092386,"Farp2","DOWN","oligodendrocytes"
"3350",0.00260589073214419,"Clmn","DOWN","oligodendrocytes"
"3351",0.00261358870533404,"Bptf","DOWN","oligodendrocytes"
"3352",0.00266066101673498,"Mob2","DOWN","oligodendrocytes"
"3353",0.00268861284416438,"Arsg","UP","oligodendrocytes"
"3354",0.00270958096113055,"Inpp5f","UP","oligodendrocytes"
"3355",0.00273228915027579,"Kif21a","DOWN","oligodendrocytes"
"3356",0.00275188547942756,"Vezf1","DOWN","oligodendrocytes"
"3357",0.00275796988500732,"Stxbp6","DOWN","oligodendrocytes"
"3358",0.00276933674856155,"Magi1","UP","oligodendrocytes"
"3359",0.00280762318995907,"Hacd3","DOWN","oligodendrocytes"
"3360",0.00282869881628329,"Cttnbp2nl","UP","oligodendrocytes"
"3361",0.00283392047396565,"Mindy1","DOWN","oligodendrocytes"
"3362",0.00290918333537624,"Pik3c3","DOWN","oligodendrocytes"
"3363",0.00292105449166336,"Pigt","DOWN","oligodendrocytes"
"3364",0.00293394278469292,"Klf7","UP","oligodendrocytes"
"3365",0.00294237187661367,"Nck2","DOWN","oligodendrocytes"
"3366",0.00297140009442137,"Tubb4a","UP","oligodendrocytes"
"3367",0.00303959634143339,"March1","UP","oligodendrocytes"
"3368",0.00305668615151982,"Fem1c","UP","oligodendrocytes"
"3369",0.0030649940313777,"Mfsd11","DOWN","oligodendrocytes"
"3370",0.0030748403974703,"Slc9a1","DOWN","oligodendrocytes"
"3371",0.00307860450641919,"Tmod3","DOWN","oligodendrocytes"
"3372",0.0030895434571191,"Ptprj","DOWN","oligodendrocytes"
"3373",0.00311819716356148,"Papola","DOWN","oligodendrocytes"
"3374",0.00317841087323604,"Cnot10","DOWN","oligodendrocytes"
"3375",0.00318448121347251,"Ywhab","DOWN","oligodendrocytes"
"3376",0.00319032906900951,"Ttll7","UP","oligodendrocytes"
"3377",0.00319266903989809,"Akap11","DOWN","oligodendrocytes"
"3378",0.00320820819315017,"Tcp1","DOWN","oligodendrocytes"
"3379",0.0032533316937589,"Myo5a","DOWN","oligodendrocytes"
"3380",0.00329327782121119,"Snap23","DOWN","oligodendrocytes"
"3381",0.00329438840209767,"Chka","DOWN","oligodendrocytes"
"3382",0.0033741611350075,"Gm26672","UP","oligodendrocytes"
"3383",0.00350922029659447,"H2afj","UP","oligodendrocytes"
"3384",0.00351430326550381,"Olfm1","DOWN","oligodendrocytes"
"3385",0.00353994205328395,"Gpx4","DOWN","oligodendrocytes"
"3386",0.00357646076307766,"Rtn3","DOWN","oligodendrocytes"
"3387",0.00360405103300161,"Usp32","DOWN","oligodendrocytes"
"3388",0.00362252654186257,"Gpd2","UP","oligodendrocytes"
"3389",0.00363289400184724,"Sugt1","DOWN","oligodendrocytes"
"3390",0.00365349755954525,"Sirt2","DOWN","oligodendrocytes"
"3391",0.00371068895246331,"Epb41l1","DOWN","oligodendrocytes"
"3392",0.00378535035334571,"Pex2","UP","oligodendrocytes"
"3393",0.00383570229166227,"Wasl","DOWN","oligodendrocytes"
"3394",0.00387687214517244,"Cyp2j6","UP","oligodendrocytes"
"3395",0.00388172954628024,"Clic4","UP","oligodendrocytes"
"3396",0.00388732794927764,"Prdx6","DOWN","oligodendrocytes"
"3397",0.0039123673846872,"Tnks","DOWN","oligodendrocytes"
"3398",0.00395775259618298,"Tial1","DOWN","oligodendrocytes"
"3399",0.00403862921650501,"Gm44662","UP","oligodendrocytes"
"3400",0.00412132327410116,"Smim10l1","DOWN","oligodendrocytes"
"3401",0.00414734617809707,"Tet3","DOWN","oligodendrocytes"
"3402",0.00419977337140861,"Stox2","UP","oligodendrocytes"
"3403",0.00421358508015163,"Plekha5","UP","oligodendrocytes"
"3404",0.00425281740559178,"Mboat2","DOWN","oligodendrocytes"
"3405",0.00425481044558043,"Pnisr","UP","oligodendrocytes"
"3406",0.00427553984749837,"Nek7","DOWN","oligodendrocytes"
"3407",0.00428493239788245,"Prdm2","DOWN","oligodendrocytes"
"3408",0.0043124458822807,"Ylpm1","DOWN","oligodendrocytes"
"3409",0.00436459970795284,"Macrod2","DOWN","oligodendrocytes"
"3410",0.00443580988075322,"Cep68","DOWN","oligodendrocytes"
"3411",0.0044584184830877,"Rabgap1l","DOWN","oligodendrocytes"
"3412",0.00453385735884698,"Frmd4a","UP","oligodendrocytes"
"3413",0.0045779305716638,"Gbe1","DOWN","oligodendrocytes"
"3414",0.00459341281743867,"Rfx7","DOWN","oligodendrocytes"
"3415",0.00460401277132329,"Aspa","UP","oligodendrocytes"
"3416",0.00466069267074735,"Unc13b","UP","oligodendrocytes"
"3417",0.00473763423258418,"Mllt3","DOWN","oligodendrocytes"
"3418",0.00474844042970135,"Qdpr","UP","oligodendrocytes"
"3419",0.00476242029072999,"Maea","DOWN","oligodendrocytes"
"3420",0.00477566196645986,"Arih1","DOWN","oligodendrocytes"
"3421",0.00478479471680538,"Plekhg1","UP","oligodendrocytes"
"3422",0.00478893984239687,"Crebrf","DOWN","oligodendrocytes"
"3423",0.00484495859846265,"Pdgfc","DOWN","oligodendrocytes"
"3424",0.00502299450551023,"Cnksr3","DOWN","oligodendrocytes"
"3425",0.00504848847294358,"Cadm4","DOWN","oligodendrocytes"
"3426",0.00508867919950004,"Nfat5","UP","oligodendrocytes"
