"","p_val","gene","diffexpressed","celltype"
"19169",1.72685818959028e-07,"Galnt3","UP","macrophages"
"19170",1.75351317697936e-07,"Rpl7a","UP","macrophages"
"19171",1.77470215426119e-07,"Ndufb8","UP","macrophages"
"19172",1.79593791284259e-07,"Neo1","UP","macrophages"
"19173",1.82954283863379e-07,"Ctsl","UP","macrophages"
"19174",1.83158111704681e-07,"Epb41l5","UP","macrophages"
"19175",1.8329120858298e-07,"Cd300a","DOWN","macrophages"
"19176",1.89259436221463e-07,"Rpl39","UP","macrophages"
"19177",1.89675946551435e-07,"Rpl30","UP","macrophages"
"19178",1.96116575091477e-07,"Hook1","UP","macrophages"
"19179",1.96568281708742e-07,"Nphp3","UP","macrophages"
"19180",2.01288415971202e-07,"Chrna4","UP","macrophages"
"19181",2.04260229424905e-07,"Fbxl4","UP","macrophages"
"19182",2.12125519294107e-07,"Pkia","UP","macrophages"
"19183",2.1992028881281e-07,"Ptprf","UP","macrophages"
"19184",2.27796215363356e-07,"Lama1","UP","macrophages"
"19185",2.29730179751699e-07,"Cftr","UP","macrophages"
"19186",2.35889992436791e-07,"Enpp6","UP","macrophages"
"19187",2.37589211191431e-07,"Atp6v1g1","UP","macrophages"
"19188",2.39961256420062e-07,"Rps17","UP","macrophages"
"19189",2.43369365436787e-07,"Myo5b","UP","macrophages"
"19190",2.55580391995454e-07,"Amt","UP","macrophages"
"19191",2.56618156932462e-07,"Pcx","UP","macrophages"
"19192",2.57988711859565e-07,"Slc16a14","UP","macrophages"
"19193",2.64713368773847e-07,"Cisd1","UP","macrophages"
"19194",2.65909090318324e-07,"Bdh2","UP","macrophages"
"19195",2.68709904475775e-07,"Gm49980","DOWN","macrophages"
"19196",2.6936479815647e-07,"Slc5a9","UP","macrophages"
"19197",2.70068977425842e-07,"Cluh","UP","macrophages"
"19198",2.76874399765343e-07,"Eva1a","UP","macrophages"
"19199",2.82350006788959e-07,"Pgpep1","UP","macrophages"
"19200",2.83400930689572e-07,"Rarb","UP","macrophages"
"19201",2.85652432813007e-07,"Anapc15","UP","macrophages"
"19202",2.87399465284691e-07,"Coa3","UP","macrophages"
"19203",2.91536562290224e-07,"Ptger3","UP","macrophages"
"19204",2.94523762999554e-07,"Ggt1","UP","macrophages"
"19205",3.02857020235482e-07,"Cept1","DOWN","macrophages"
"19206",3.05327350971693e-07,"B3galt5","UP","macrophages"
"19207",3.0754896588333e-07,"Sh3pxd2a","DOWN","macrophages"
"19208",3.11222321427264e-07,"Nrros","DOWN","macrophages"
"19209",3.13889467550399e-07,"Mrpl51","UP","macrophages"
"19210",3.17368889981102e-07,"Dock2","DOWN","macrophages"
"19211",3.21358132928768e-07,"Nsdhl","UP","macrophages"
"19212",3.24202315615079e-07,"St8sia6","UP","macrophages"
"19213",3.28345577049952e-07,"Flrt1","UP","macrophages"
"19214",3.31132524223231e-07,"Dao","UP","macrophages"
"19215",3.33868538883634e-07,"Hoga1","UP","macrophages"
"19216",3.37952144740381e-07,"Acsm1","UP","macrophages"
"19217",3.40286397396657e-07,"Acad10","UP","macrophages"
"19218",3.60631973224131e-07,"Slc35f3","UP","macrophages"
"19219",3.63114238737846e-07,"Id2","UP","macrophages"
"19220",3.63305792812344e-07,"Haao","UP","macrophages"
"19221",3.67901229067145e-07,"Slc7a2","UP","macrophages"
"19222",3.72239645336022e-07,"Mrpl33","UP","macrophages"
"19223",3.75007141503977e-07,"Coro2a","DOWN","macrophages"
"19224",3.83434324748258e-07,"N4bp2l1","DOWN","macrophages"
"19225",3.92440854599269e-07,"Pdzk1ip1","UP","macrophages"
"19226",3.93321525776398e-07,"Aff1","DOWN","macrophages"
"19227",3.95150256034434e-07,"Resf1","DOWN","macrophages"
"19228",3.97453139754426e-07,"March1","DOWN","macrophages"
"19229",4.00401021882789e-07,"Tspan7","UP","macrophages"
"19230",4.02905236875135e-07,"Ranbp3l","UP","macrophages"
"19231",4.07130223668616e-07,"Ncoa7","UP","macrophages"
"19232",4.11340024097799e-07,"Rpl12","UP","macrophages"
"19233",4.16937222088508e-07,"Cxxc5","UP","macrophages"
"19234",4.22091349358843e-07,"Uqcrfs1","UP","macrophages"
"19235",4.24312443585502e-07,"Clec2h","UP","macrophages"
"19236",4.30506145143408e-07,"Ppil6","UP","macrophages"
"19237",4.30874005374304e-07,"Pam","UP","macrophages"
"19238",4.31449755082166e-07,"Ghr","UP","macrophages"
"19239",4.40847703920402e-07,"Myo1e","UP","macrophages"
"19240",4.51395184453669e-07,"Itga1","UP","macrophages"
"19241",4.58455953338828e-07,"Lipa","UP","macrophages"
"19242",4.59274778576498e-07,"Grk3","DOWN","macrophages"
"19243",4.61431441640681e-07,"Acer3","DOWN","macrophages"
"19244",4.70890135523059e-07,"Ndufab1","UP","macrophages"
"19245",4.74095252240952e-07,"Cox5b","UP","macrophages"
"19246",4.80220848821983e-07,"Stxbp5l","UP","macrophages"
"19247",4.81358702652502e-07,"Msra","UP","macrophages"
"19248",4.83270483604819e-07,"Rps23","UP","macrophages"
"19249",4.92108064942907e-07,"Rpl24","UP","macrophages"
"19250",4.9555698363368e-07,"Uqcr11","UP","macrophages"
"19251",4.98926394203299e-07,"Cyp2j11","UP","macrophages"
"19252",5.04394966510967e-07,"Clmn","UP","macrophages"
"19253",5.06010527338827e-07,"Atpif1","UP","macrophages"
"19254",5.10007014890453e-07,"Grtp1","UP","macrophages"
"19255",5.23964318472426e-07,"Klf12","UP","macrophages"
"19256",5.32864538839069e-07,"Mrps35","UP","macrophages"
"19257",5.3561362838661e-07,"Rpsa","UP","macrophages"
"19258",5.41748816668566e-07,"Fzd6","UP","macrophages"
"19259",5.60014605283162e-07,"Dtx4","UP","macrophages"
"19260",5.65578822077039e-07,"Dock9","UP","macrophages"
"19261",5.70230481696986e-07,"Dgat2","UP","macrophages"
"19262",5.73239898781856e-07,"Rpl4","UP","macrophages"
"19263",5.82019910433706e-07,"Dnajc6","UP","macrophages"
"19264",5.86771816164768e-07,"9230114K14Rik","UP","macrophages"
"19265",5.94344360535436e-07,"Ms4a6c","DOWN","macrophages"
"19266",5.96074708472655e-07,"Cela1","UP","macrophages"
"19267",6.01075291504023e-07,"Abi1","DOWN","macrophages"
"19268",6.16467805864369e-07,"Zc3h6","UP","macrophages"
"19269",6.19886727126363e-07,"Col4a5","UP","macrophages"
"19270",6.23892183826825e-07,"Pcdh17","UP","macrophages"
"19271",6.35206838586616e-07,"Pcbd1","UP","macrophages"
"19272",6.35855659772656e-07,"Lrig2","UP","macrophages"
"19273",6.37659999927364e-07,"Zfp827","UP","macrophages"
"19274",6.42385723931588e-07,"2510009E07Rik","UP","macrophages"
"19275",6.46432764225825e-07,"Pdlim5","DOWN","macrophages"
"19276",6.50498981771754e-07,"Prdx1","UP","macrophages"
"19277",6.6314666445816e-07,"Tpt1","UP","macrophages"
"19278",6.73373319698964e-07,"Aspdh","UP","macrophages"
"19279",6.80840727304415e-07,"Tbx2","UP","macrophages"
"19280",6.9031855020161e-07,"Nhsl2","UP","macrophages"
"19281",6.99530052956745e-07,"4430402I18Rik","UP","macrophages"
"19282",7.03268756615813e-07,"Zfp697","UP","macrophages"
"19283",7.24251993151608e-07,"Ttc36","UP","macrophages"
"19284",7.32459262426649e-07,"Slc25a5","UP","macrophages"
"19285",7.46332057241311e-07,"Cutal","UP","macrophages"
"19286",7.49326250676829e-07,"Rps15","UP","macrophages"
"19287",7.59140673525421e-07,"Rpl32","UP","macrophages"
"19288",7.77465203166887e-07,"Cox17","UP","macrophages"
"19289",7.80586805006439e-07,"Gabrb3","UP","macrophages"
"19290",7.91905431346931e-07,"Dpf3","UP","macrophages"
"19291",7.9558129115391e-07,"Birc3","DOWN","macrophages"
"19292",7.96709277552336e-07,"Clic5","UP","macrophages"
"19293",7.98289633329861e-07,"Depdc7","UP","macrophages"
"19294",8.02765499030963e-07,"Klhdc7a","UP","macrophages"
"19295",8.12186704405038e-07,"Sostdc1","UP","macrophages"
"19296",8.17148358857997e-07,"Cit","UP","macrophages"
"19297",8.19985923461451e-07,"Fhod3","UP","macrophages"
"19298",8.22260001399775e-07,"Lin7a","UP","macrophages"
"19299",8.2338479641629e-07,"Slc40a1","UP","macrophages"
"19300",8.24020918084104e-07,"Prkaa2","UP","macrophages"
"19301",8.33234852318254e-07,"Wipf1","DOWN","macrophages"
"19302",8.36239745947739e-07,"Clic4","UP","macrophages"
"19303",8.36490842016982e-07,"Slc25a15","UP","macrophages"
"19304",8.48517492742438e-07,"Samhd1","DOWN","macrophages"
"19305",8.52832445861212e-07,"Osbp2","UP","macrophages"
"19306",8.55376578765272e-07,"Asah2","UP","macrophages"
"19307",8.56863343099759e-07,"Nfkb1","DOWN","macrophages"
"19308",8.64655547099075e-07,"Slc22a8","UP","macrophages"
"19309",8.8457295301759e-07,"D630045J12Rik","UP","macrophages"
"19310",8.85934507798473e-07,"Kap","UP","macrophages"
"19311",8.90846352103469e-07,"Lonrf3","UP","macrophages"
"19312",8.95406260821582e-07,"Tmem116","UP","macrophages"
"19313",8.96225842541941e-07,"Gm15318","UP","macrophages"
"19314",9.11411043095189e-07,"Erich4","UP","macrophages"
"19315",9.16218272203759e-07,"Ppia","UP","macrophages"
"19316",9.25710302482881e-07,"Eprs","UP","macrophages"
"19317",9.37697356131139e-07,"Sp100","DOWN","macrophages"
"19318",9.39247464601234e-07,"Sfxn1","UP","macrophages"
"19319",9.49422797192465e-07,"Gm31641","UP","macrophages"
"19320",9.57356462401345e-07,"Tmem176b","UP","macrophages"
"19321",9.59229968922771e-07,"Igsf5","UP","macrophages"
"19322",1.01440396586546e-06,"Mgl2","UP","macrophages"
"19323",1.02560987570567e-06,"Nr2f2","UP","macrophages"
"19324",1.04586274099013e-06,"Ifi207","DOWN","macrophages"
"19325",1.04658812716876e-06,"Fah","UP","macrophages"
"19326",1.04927458857976e-06,"Xpnpep1","UP","macrophages"
"19327",1.05156781753328e-06,"Hnrnpa2b1","DOWN","macrophages"
"19328",1.0595936588088e-06,"Sptbn1","UP","macrophages"
"19329",1.06583922600601e-06,"Ccdc58","UP","macrophages"
"19330",1.08117260318963e-06,"Sh3tc2","UP","macrophages"
"19331",1.09776107923943e-06,"Ssr4","UP","macrophages"
"19332",1.12121459763474e-06,"Aldh6a1","UP","macrophages"
"19333",1.12429996360471e-06,"Selenbp1","UP","macrophages"
"19334",1.14611803142727e-06,"Rpl7","UP","macrophages"
"19335",1.15608038443787e-06,"Pnkd","UP","macrophages"
"19336",1.17729640528514e-06,"Gpd1","UP","macrophages"
"19337",1.20585482828001e-06,"Adk","UP","macrophages"
"19338",1.20776654131513e-06,"Hsd3b2","UP","macrophages"
"19339",1.21673755424912e-06,"Ndufa11","UP","macrophages"
"19340",1.22233342942476e-06,"Slc9a3","UP","macrophages"
"19341",1.22900493068487e-06,"Dhfr","UP","macrophages"
"19342",1.24581445321939e-06,"Pdcd4","DOWN","macrophages"
"19343",1.24918805066921e-06,"Aqp11","UP","macrophages"
"19344",1.28500335561431e-06,"Ndufa4","UP","macrophages"
"19345",1.33641140867473e-06,"1110032A03Rik","UP","macrophages"
"19346",1.33695814612638e-06,"Atr","UP","macrophages"
"19347",1.33995205838843e-06,"Herpud1","DOWN","macrophages"
"19348",1.34525483013173e-06,"Micos10","UP","macrophages"
"19349",1.3543391292951e-06,"Rplp0","UP","macrophages"
"19350",1.37348252881533e-06,"Crebbp","DOWN","macrophages"
"19351",1.39481871029757e-06,"Rps28","UP","macrophages"
"19352",1.39502582982301e-06,"Tnfsf10","UP","macrophages"
"19353",1.40558680226049e-06,"Zfp618","UP","macrophages"
"19354",1.41691993469965e-06,"Ugt3a1","UP","macrophages"
"19355",1.41852638850028e-06,"Hck","DOWN","macrophages"
"19356",1.41891830468682e-06,"Rpl27a","UP","macrophages"
"19357",1.42830563215062e-06,"Mlh3","UP","macrophages"
"19358",1.42995054295191e-06,"Magi2","UP","macrophages"
"19359",1.44044694205056e-06,"Plscr4","UP","macrophages"
"19360",1.46357873444353e-06,"Serf2","UP","macrophages"
"19361",1.46548768732741e-06,"Fli1","DOWN","macrophages"
"19362",1.46948736517998e-06,"9930111J21Rik2","DOWN","macrophages"
"19363",1.47195065571249e-06,"Slc3a1","UP","macrophages"
"19364",1.47335704838231e-06,"Dock11","DOWN","macrophages"
"19365",1.47529182764394e-06,"Syk","DOWN","macrophages"
"19366",1.49854896709761e-06,"Nhsl1","UP","macrophages"
"19367",1.51635760970745e-06,"Gm29683","UP","macrophages"
"19368",1.53542196865306e-06,"Agtr1a","UP","macrophages"
"19369",1.53686938903712e-06,"Focad","UP","macrophages"
"19370",1.59483417166933e-06,"Egf","UP","macrophages"
"19371",1.61757497864148e-06,"Lrrc8b","UP","macrophages"
"19372",1.64455357507499e-06,"Plekhg5","UP","macrophages"
"19373",1.64924700235904e-06,"Pabpn1","UP","macrophages"
"19374",1.66028933570403e-06,"Gm15860","UP","macrophages"
"19375",1.66577071638908e-06,"Arhgap42","UP","macrophages"
"19376",1.66911442569288e-06,"Gclm","UP","macrophages"
"19377",1.69141748002468e-06,"Nmnat3","UP","macrophages"
"19378",1.72781969620647e-06,"Ola1","UP","macrophages"
"19379",1.7910541536101e-06,"Cpeb4","UP","macrophages"
"19380",1.79410597115824e-06,"Rpl22","UP","macrophages"
"19381",1.79648197909743e-06,"Nudt12","UP","macrophages"
"19382",1.79677108397695e-06,"Fam171a1","UP","macrophages"
"19383",1.80037634878104e-06,"Nox1","UP","macrophages"
"19384",1.80727571732505e-06,"Cks2","UP","macrophages"
"19385",1.82139966975512e-06,"Ccr5","UP","macrophages"
"19386",1.9012893021549e-06,"Slc47a1","UP","macrophages"
"19387",1.90156646955152e-06,"Mrpl20","UP","macrophages"
"19388",1.92978311279154e-06,"Idh2","UP","macrophages"
"19389",1.93309944259711e-06,"Ubxn8","UP","macrophages"
"19390",1.9416430453104e-06,"Hoxa9","UP","macrophages"
"19391",1.94468015076277e-06,"H3f3b","UP","macrophages"
"19392",1.9720580425643e-06,"Ms4a6b","DOWN","macrophages"
"19393",1.98044897061721e-06,"Pth1r","UP","macrophages"
"19394",2.0110893478936e-06,"Rplp2","UP","macrophages"
"19395",2.01356755314676e-06,"Rpl10","UP","macrophages"
"19396",2.01661703617304e-06,"Zfp36l2","DOWN","macrophages"
"19397",2.0591171957615e-06,"Gm43305","DOWN","macrophages"
"19398",2.08940583997414e-06,"Plau","UP","macrophages"
"19399",2.1045445254857e-06,"Cideb","UP","macrophages"
"19400",2.10632928291294e-06,"Rack1","UP","macrophages"
"19401",2.11752903822478e-06,"Ndufa8","UP","macrophages"
"19402",2.19457295906274e-06,"Rbfox2","UP","macrophages"
"19403",2.21625433051002e-06,"Ptpn3","UP","macrophages"
"19404",2.25923368556795e-06,"Mettl7a2","UP","macrophages"
"19405",2.26016452527048e-06,"Gm35281","UP","macrophages"
"19406",2.26770028341932e-06,"Gcnt1","UP","macrophages"
"19407",2.27670950842395e-06,"Ankrd11","DOWN","macrophages"
"19408",2.28761288692618e-06,"Pan3","DOWN","macrophages"
"19409",2.33862283290752e-06,"Rab11fip5","UP","macrophages"
"19410",2.35426580782877e-06,"Dapp1","DOWN","macrophages"
"19411",2.40070996593091e-06,"Tmcc1","DOWN","macrophages"
"19412",2.40117493350992e-06,"Gapdh","UP","macrophages"
"19413",2.45398567460115e-06,"Gm15638","UP","macrophages"
"19414",2.46365972068842e-06,"Tkfc","UP","macrophages"
"19415",2.46944719845571e-06,"Bcl7c","UP","macrophages"
"19416",2.47008787279364e-06,"Kmt2e","DOWN","macrophages"
"19417",2.49645196454947e-06,"Fahd1","UP","macrophages"
"19418",2.5060213790479e-06,"Ankib1","UP","macrophages"
"19419",2.51723420738574e-06,"Cfap36","UP","macrophages"
"19420",2.53030668021639e-06,"Elmo1","DOWN","macrophages"
"19421",2.56246959024287e-06,"Keg1","UP","macrophages"
"19422",2.57526590710259e-06,"Akr1a1","UP","macrophages"
"19423",2.59402443689036e-06,"H2-K1","DOWN","macrophages"
"19424",2.60139556853869e-06,"Bicd1","UP","macrophages"
"19425",2.606978115673e-06,"Tpk1","UP","macrophages"
"19426",2.6323453242308e-06,"Chic1","UP","macrophages"
"19427",2.64064236714294e-06,"Uqcc2","UP","macrophages"
"19428",2.65772404600318e-06,"Ndufv3","UP","macrophages"
"19429",2.66007468105841e-06,"Nap1l1","UP","macrophages"
"19430",2.68789289720293e-06,"Gm14964","UP","macrophages"
"19431",2.73284571447505e-06,"Armc9","UP","macrophages"
"19432",2.76955777964004e-06,"Mphosph10","UP","macrophages"
"19433",2.78166008633491e-06,"Sox6","UP","macrophages"
"19434",2.79024742111258e-06,"Cyb5a","UP","macrophages"
"19435",2.80143201302494e-06,"Psap","DOWN","macrophages"
"19436",2.85082697827333e-06,"Gm45645","UP","macrophages"
"19437",2.86719642043817e-06,"Tet3","DOWN","macrophages"
"19438",2.89005507907344e-06,"Gm16759","UP","macrophages"
"19439",2.92270115102535e-06,"Per3","DOWN","macrophages"
"19440",2.96390247955145e-06,"Mccc2","UP","macrophages"
"19441",3.01319383795935e-06,"Prdx2","UP","macrophages"
"19442",3.02222623086804e-06,"Gns","DOWN","macrophages"
"19443",3.05402123595744e-06,"Selenof","UP","macrophages"
"19444",3.06390224150494e-06,"Abr","DOWN","macrophages"
"19445",3.10545192149011e-06,"Mpv17l","UP","macrophages"
"19446",3.11654697947803e-06,"Dpyd","UP","macrophages"
"19447",3.14831027898011e-06,"Mrtfa","DOWN","macrophages"
"19448",3.1827852949938e-06,"Habp2","UP","macrophages"
"19449",3.23254247998018e-06,"Cyp2j9","UP","macrophages"
"19450",3.24818401047745e-06,"Palm","UP","macrophages"
"19451",3.28871205762494e-06,"Snx7","UP","macrophages"
"19452",3.29906400466764e-06,"Lrch1","DOWN","macrophages"
"19453",3.31996597912106e-06,"Nckap5","UP","macrophages"
"19454",3.33540422006079e-06,"Kyat3","UP","macrophages"
"19455",3.39088840657985e-06,"Kif12","UP","macrophages"
"19456",3.4041157579242e-06,"Nsd3","DOWN","macrophages"
"19457",3.40807899993636e-06,"Tle1","UP","macrophages"
"19458",3.45102469408343e-06,"Rps3","UP","macrophages"
"19459",3.46503116146934e-06,"Pex1","UP","macrophages"
"19460",3.47191656728541e-06,"Cdk8","UP","macrophages"
"19461",3.57783300758908e-06,"Pccb","UP","macrophages"
"19462",3.58013784891782e-06,"Ndufs7","UP","macrophages"
"19463",3.58168461785213e-06,"Kdr","UP","macrophages"
"19464",3.64017990672372e-06,"Slc2a2","UP","macrophages"
"19465",3.64564534265712e-06,"Romo1","UP","macrophages"
"19466",3.67322040245703e-06,"Erbb3","UP","macrophages"
"19467",3.70385861424708e-06,"Bmp6","UP","macrophages"
"19468",3.73389241734599e-06,"Trim24","UP","macrophages"
"19469",3.73985989328828e-06,"Cox5a","UP","macrophages"
"19470",3.84047804693303e-06,"Btbd8","UP","macrophages"
"19471",3.92607955974581e-06,"Prex1","DOWN","macrophages"
"19472",3.9319950019672e-06,"2610027K06Rik","UP","macrophages"
"19473",3.95329917024469e-06,"Asb13","UP","macrophages"
"19474",3.99401224981184e-06,"Fat1","UP","macrophages"
"19475",3.99898715994606e-06,"Ash1l","DOWN","macrophages"
"19476",4.02921555796762e-06,"Tgm2","UP","macrophages"
"19477",4.05551899266746e-06,"Tjp2","UP","macrophages"
"19478",4.22968050715666e-06,"Mep1a","UP","macrophages"
"19479",4.25654021796096e-06,"Aldh2","UP","macrophages"
"19480",4.26226836592443e-06,"Adrb1","DOWN","macrophages"
"19481",4.28280766767475e-06,"Insig1","UP","macrophages"
"19482",4.29295520333636e-06,"5730480H06Rik","UP","macrophages"
"19483",4.39273814866414e-06,"Cdcp1","UP","macrophages"
"19484",4.40201710585634e-06,"Cecr2","UP","macrophages"
"19485",4.42073156396801e-06,"Clybl","UP","macrophages"
"19486",4.43011493533165e-06,"Dync2h1","UP","macrophages"
"19487",4.43358422306572e-06,"Baiap2l2","UP","macrophages"
"19488",4.46765911803321e-06,"Gadd45a","UP","macrophages"
"19489",4.4916451661049e-06,"Mob3b","UP","macrophages"
"19490",4.54527981109622e-06,"Mgat3","UP","macrophages"
"19491",4.54652681229234e-06,"Sel1l3","UP","macrophages"
"19492",4.55730445187915e-06,"Stx3","UP","macrophages"
"19493",4.61160479865256e-06,"Etfb","UP","macrophages"
"19494",4.64063234481376e-06,"Cmklr1","DOWN","macrophages"
"19495",4.66381418618337e-06,"Rpl37","UP","macrophages"
"19496",4.68707634668668e-06,"P2ry14","DOWN","macrophages"
"19497",4.71159641889012e-06,"Ncln","UP","macrophages"
"19498",4.7341658507089e-06,"Ror1","UP","macrophages"
"19499",4.75321356408959e-06,"Gm12962","UP","macrophages"
"19500",4.85485953703652e-06,"Hnf4g","UP","macrophages"
"19501",4.90936300595572e-06,"Svep1","UP","macrophages"
"19502",4.91964366860484e-06,"Timm8b","UP","macrophages"
"19503",4.98913749995195e-06,"Smdt1","UP","macrophages"
"19504",5.05133047793857e-06,"St3gal6","UP","macrophages"
"19505",5.06187336321196e-06,"Tyms","UP","macrophages"
"19506",5.09594384177492e-06,"Gm10076","UP","macrophages"
"19507",5.18371089853989e-06,"Ndufb10","UP","macrophages"
"19508",5.20663312820848e-06,"Uqcrq","UP","macrophages"
"19509",5.27718042497992e-06,"Pias1","DOWN","macrophages"
"19510",5.30254102830743e-06,"Gas2","UP","macrophages"
"19511",5.36779190623505e-06,"Ccser2","UP","macrophages"
"19512",5.42656328679003e-06,"Ston2","UP","macrophages"
"19513",5.46076794460931e-06,"Aifm1","UP","macrophages"
"19514",5.46728254967151e-06,"Wfdc2","UP","macrophages"
"19515",5.49789864538832e-06,"Zkscan1","UP","macrophages"
"19516",5.51028454689214e-06,"Gas5","UP","macrophages"
"19517",5.53338971116017e-06,"Gm13270","UP","macrophages"
"19518",5.53738817784073e-06,"G0s2","UP","macrophages"
"19519",5.5977644760679e-06,"Ddo","UP","macrophages"
"19520",5.60139437975339e-06,"Glb1l2","UP","macrophages"
"19521",5.69281555872401e-06,"Stard4","UP","macrophages"
"19522",5.72789652775878e-06,"Cttnbp2","UP","macrophages"
"19523",5.87258878042343e-06,"Maml2","DOWN","macrophages"
"19524",5.89403379668999e-06,"Tcp1","UP","macrophages"
"19525",5.93807902327528e-06,"Rin2","UP","macrophages"
"19526",5.94849891116877e-06,"Ccdc57","UP","macrophages"
"19527",5.97479825393518e-06,"4930479D17Rik","UP","macrophages"
"19528",5.98814948542977e-06,"Pde1a","UP","macrophages"
"19529",6.00331222096611e-06,"Zswim6","DOWN","macrophages"
"19530",6.13709641806269e-06,"Lpcat2","DOWN","macrophages"
"19531",6.14588465307973e-06,"Cyp27a1","DOWN","macrophages"
"19532",6.22398774433231e-06,"Apba1","DOWN","macrophages"
"19533",6.22636642366413e-06,"Suclg2","UP","macrophages"
"19534",6.3525224801768e-06,"Slc12a1","UP","macrophages"
"19535",6.36774575956633e-06,"1700012D14Rik","UP","macrophages"
"19536",6.65285791006216e-06,"Slc6a20b","UP","macrophages"
"19537",6.77084717694551e-06,"Tomm6","UP","macrophages"
"19538",6.77267095048269e-06,"Arrdc3","UP","macrophages"
"19539",6.79131173233829e-06,"Slc35a1","UP","macrophages"
"19540",6.87116454002334e-06,"Slc6a18","UP","macrophages"
"19541",7.01883814538902e-06,"Ciapin1","UP","macrophages"
"19542",7.0629140695964e-06,"Cdh2","UP","macrophages"
"19543",7.16046157402934e-06,"Acss2","UP","macrophages"
"19544",7.20339996395817e-06,"2900026A02Rik","UP","macrophages"
"19545",7.20885488799273e-06,"Uqcrc2","UP","macrophages"
"19546",7.26199750311361e-06,"Gm10138","UP","macrophages"
"19547",7.30532141708176e-06,"Calml4","UP","macrophages"
"19548",7.30948798343282e-06,"Hibadh","UP","macrophages"
"19549",7.3574610677323e-06,"Dhx29","UP","macrophages"
"19550",7.42277680732955e-06,"Elovl1","UP","macrophages"
"19551",7.45178648508471e-06,"Lhfpl2","UP","macrophages"
"19552",7.57506484798852e-06,"Arhgap29","UP","macrophages"
"19553",7.63297842394968e-06,"Fgf9","UP","macrophages"
"19554",7.72595630471731e-06,"Mtus1","UP","macrophages"
"19555",7.77437519455594e-06,"Srrm2","DOWN","macrophages"
"19556",7.97440801116992e-06,"Arsk","UP","macrophages"
"19557",7.99980771963481e-06,"Prkcd","DOWN","macrophages"
"19558",8.0271035201272e-06,"Gpx4","UP","macrophages"
"19559",8.08391313739872e-06,"Sdhaf3","UP","macrophages"
"19560",8.18347016079096e-06,"Mrpl54","UP","macrophages"
"19561",8.21246313607857e-06,"Oat","UP","macrophages"
"19562",8.30962306393641e-06,"Ppargc1a","UP","macrophages"
"19563",8.51579390551395e-06,"Mettl7a1","UP","macrophages"
"19564",8.61080123083752e-06,"Eid1","UP","macrophages"
"19565",8.69279426976213e-06,"Rdh10","UP","macrophages"
"19566",8.70847852135394e-06,"Trabd2b","UP","macrophages"
"19567",8.92550981834255e-06,"Rpl37a","UP","macrophages"
"19568",9.18806895482447e-06,"Dhrs4","UP","macrophages"
"19569",9.30177101332921e-06,"Chchd1","UP","macrophages"
"19570",9.41139496994813e-06,"Tbc1d22a","DOWN","macrophages"
"19571",9.44650540691528e-06,"Patj","UP","macrophages"
"19572",9.47943657470622e-06,"Kl","UP","macrophages"
"19573",9.55144449895499e-06,"Ndufs6","UP","macrophages"
"19574",9.65346384702388e-06,"Pde4c","UP","macrophages"
"19575",9.95013008400783e-06,"Slc7a8","UP","macrophages"
"19576",9.97086973930576e-06,"Gpx1","UP","macrophages"
"19577",9.97252025555627e-06,"Slc22a22","UP","macrophages"
"19578",1.00318606902476e-05,"Tkt","UP","macrophages"
"19579",1.01830478158451e-05,"Abcg3","DOWN","macrophages"
"19580",1.02669823394648e-05,"Rps27","UP","macrophages"
"19581",1.02856102115615e-05,"Pik3r5","DOWN","macrophages"
"19582",1.03654733996189e-05,"Kcnj15","UP","macrophages"
"19583",1.03842001558118e-05,"6430590A07Rik","UP","macrophages"
"19584",1.04088768350677e-05,"Lama3","UP","macrophages"
"19585",1.07047669836336e-05,"Snx29","UP","macrophages"
"19586",1.07258209350607e-05,"Dmgdh","UP","macrophages"
"19587",1.07807686251649e-05,"Plcb1","UP","macrophages"
"19588",1.08263079714868e-05,"Rtn3","DOWN","macrophages"
"19589",1.09020258320614e-05,"Mrps28","UP","macrophages"
"19590",1.09095454758988e-05,"Zfp386","UP","macrophages"
"19591",1.09326017233366e-05,"Kcnb2","UP","macrophages"
"19592",1.09974177481127e-05,"Ndufb7","UP","macrophages"
"19593",1.10423579834247e-05,"Itpr1","UP","macrophages"
"19594",1.10705244390439e-05,"Suclg1","UP","macrophages"
"19595",1.11639826443537e-05,"Mettl24","UP","macrophages"
"19596",1.12172258150367e-05,"Chdh","UP","macrophages"
"19597",1.1297359920052e-05,"Gm43813","DOWN","macrophages"
"19598",1.13904825031737e-05,"Gm46367","UP","macrophages"
"19599",1.13961793898717e-05,"Stard10","UP","macrophages"
"19600",1.14242484199042e-05,"Gm20528","UP","macrophages"
"19601",1.16750778364363e-05,"Arnt2","UP","macrophages"
"19602",1.16880941178299e-05,"Prkcb","DOWN","macrophages"
"19603",1.17606066745119e-05,"Rbbp9","UP","macrophages"
"19604",1.17769893390028e-05,"Adgrl3","DOWN","macrophages"
"19605",1.19242689514593e-05,"Unc93b1","DOWN","macrophages"
"19606",1.19783190417067e-05,"Txnrd1","UP","macrophages"
"19607",1.20166934179103e-05,"Pkig","DOWN","macrophages"
"19608",1.20467393344858e-05,"Ggnbp1","UP","macrophages"
"19609",1.21031453651353e-05,"Gstt1","UP","macrophages"
"19610",1.2132769610398e-05,"Slc16a4","UP","macrophages"
"19611",1.21747362443487e-05,"Sumf2","UP","macrophages"
"19612",1.22912856042642e-05,"Slc7a7","UP","macrophages"
