"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene","cell_type"
"Wls1",3.08106058687641e-07,0.494599571456627,0.416,0.215,0.00994689599867181,"heterozygous","Wls","fibroblasts"
"Cetn32",4.012632627871e-07,0.356383641942618,0.758,0.623,0.0129543831758187,"heterozygous","Cetn3","fibroblasts"
"Cpne4",4.60882091466663e-07,0.403890712636204,0.994,0.977,0.0148791174409098,"heterozygous","Cpne4","fibroblasts"
"Mir124-2hg2",4.74307788741136e-07,0.389991017389683,0.826,0.702,0.0153125526517188,"heterozygous","Mir124-2hg","fibroblasts"
"Enah2",4.83921979342308e-07,-0.354654542310125,0.343,0.589,0.0156229371810871,"heterozygous","Enah","fibroblasts"
"Galnt182",5.15610005407877e-07,-0.396692572040123,0.736,0.894,0.0166459534145879,"heterozygous","Galnt18","fibroblasts"
"Gm424184",5.81423190401896e-07,-0.312077487056611,1,0.993,0.0187706662789348,"heterozygous","Gm42418","fibroblasts"
"Syt72",6.7228864689256e-07,-0.375389156567465,0.685,0.838,0.0217041666762794,"heterozygous","Syt7","fibroblasts"
"Flnb1",7.2386029531682e-07,-0.370748651261199,0.663,0.838,0.0233691057740082,"heterozygous","Flnb","fibroblasts"
"Ece2",7.46589424524256e-07,-0.28148651243687,0.163,0.371,0.0241028929813411,"heterozygous","Ece2","fibroblasts"
"Sel1l3",7.55522607158368e-07,0.429373842982371,0.596,0.427,0.0243912918495007,"heterozygous","Sel1l3","fibroblasts"
"Hecw23",8.29509667198994e-07,0.325684941464775,0.961,0.96,0.0267798900958523,"heterozygous","Hecw2","fibroblasts"
"Cacna1c1",9.13523278857342e-07,-0.243713603418437,1,0.993,0.0294921855346304,"heterozygous","Cacna1c","fibroblasts"
"Ipo5",1.05263417663416e-06,-0.23936098777629,0.258,0.497,0.0339832417584573,"heterozygous","Ipo5","fibroblasts"
"Sema6a2",1.13750912334819e-06,-0.485050633539451,0.478,0.662,0.0367233445381729,"heterozygous","Sema6a","fibroblasts"
"Mapk102",1.16148286942084e-06,-0.289606186898615,0.949,0.99,0.0374973129563824,"heterozygous","Mapk10","fibroblasts"
"Slc17a73",1.21404534712526e-06,-0.304840592281008,0.921,0.987,0.0391942399865919,"heterozygous","Slc17a7","fibroblasts"
"Rbfox13",1.57002135658759e-06,0.19251895380543,1,1,0.0506865694760739,"heterozygous","Rbfox1","fibroblasts"
"Fhit4",1.66487669818917e-06,-0.390302140899851,0.404,0.626,0.0537488793243391,"heterozygous","Fhit","fibroblasts"
"Cxadr",1.80492631989247e-06,-0.312227913599581,0.208,0.397,0.0582702413114084,"heterozygous","Cxadr","fibroblasts"
"Pdgfb",1.93088317590735e-06,-0.254367853018142,0.197,0.414,0.062336632450993,"heterozygous","Pdgfb","fibroblasts"
"Dbp2",2.00993898681644e-06,-0.238466464902023,0.219,0.44,0.0648888702503818,"heterozygous","Dbp","fibroblasts"
"Maf",2.04659772684987e-06,0.302258439994734,0.258,0.103,0.0660723610136212,"heterozygous","Maf","fibroblasts"
"Adamtsl12",2.43952614667847e-06,-0.675438340999853,0.365,0.586,0.0787576621193677,"heterozygous","Adamtsl1","fibroblasts"
"Sorbs2os2",2.45443871517509e-06,0.368928162946645,0.966,0.934,0.0792390994807124,"heterozygous","Sorbs2os","fibroblasts"
"Camkv4",2.70200228983147e-06,-0.327085462072555,0.612,0.798,0.0872314419249191,"heterozygous","Camkv","fibroblasts"
"Pantr11",2.76780622250432e-06,0.418623979709054,0.669,0.533,0.0893558560873295,"heterozygous","Pantr1","fibroblasts"
"Rnf1501",2.84198820620091e-06,-0.338660100110405,0.5,0.702,0.0917507472489903,"heterozygous","Rnf150","fibroblasts"
"Dlgap4",2.84393606723684e-06,-0.275384372103602,0.831,0.927,0.0918136319946742,"heterozygous","Dlgap4","fibroblasts"
"Lrtm11",4.0448492576813e-06,0.472175781850155,0.646,0.49,0.130583913434983,"heterozygous","Lrtm1","fibroblasts"
"Fkbp56",4.04597717744396e-06,-0.213618666367625,0.124,0.311,0.130620327196601,"heterozygous","Fkbp5","fibroblasts"
"Ciart1",4.14515174343763e-06,-0.208830639058315,0.112,0.288,0.13382207888514,"heterozygous","Ciart","fibroblasts"
"Ak41",4.31001418757141e-06,-0.167208236985679,0.079,0.252,0.139144498031555,"heterozygous","Ak4","fibroblasts"
"Man1a4",4.50551469186958e-06,0.413345168703922,0.624,0.477,0.145456036312318,"heterozygous","Man1a","fibroblasts"
"Sh3gl32",5.31855836879854e-06,-0.400832983008826,0.798,0.897,0.171704338378292,"heterozygous","Sh3gl3","fibroblasts"
"Rab8b",5.60877323773221e-06,-0.345470414260506,0.584,0.788,0.181073635206947,"heterozygous","Rab8b","fibroblasts"
"Slc24a42",5.63073855941874e-06,-0.282396445424461,0.556,0.752,0.181782763652275,"heterozygous","Slc24a4","fibroblasts"
"Gm463671",5.76298107555773e-06,0.375565666789344,0.899,0.844,0.186052081043306,"heterozygous","Gm46367","fibroblasts"
"Fhl2",5.87457691713162e-06,-0.272982219975305,0.624,0.818,0.189654841192677,"heterozygous","Fhl2","fibroblasts"
"Ctnna22",5.97627221861325e-06,-0.211399739368711,1,1,0.19293797230571,"heterozygous","Ctnna2","fibroblasts"
"Selenow3",6.15198237078601e-06,-0.278273419454093,0.556,0.768,0.198610598858456,"heterozygous","Selenow","fibroblasts"
"Nsun7",7.16112162249164e-06,0.297577681086118,0.444,0.265,0.23118965046052,"heterozygous","Nsun7","fibroblasts"
"Ap2b11",7.63798720900676e-06,-0.277093090225994,0.652,0.854,0.246584779055574,"heterozygous","Ap2b1","fibroblasts"
"Cux2",7.95894006427326e-06,-0.401573261082985,0.787,0.871,0.256946421034998,"heterozygous","Cux2","fibroblasts"
"Gm12027",8.39084138061763e-06,0.31343365118313,0.483,0.301,0.27088992313186,"heterozygous","Gm12027","fibroblasts"
"Tef5",8.68941328564137e-06,-0.295068809753016,0.612,0.815,0.280529018513646,"heterozygous","Tef","fibroblasts"
"Rb1cc1",8.90306240643244e-06,0.269793396719572,0.961,0.957,0.287426466729265,"heterozygous","Rb1cc1","fibroblasts"
"Nyap21",9.94260644698493e-06,0.338003454877323,0.843,0.758,0.320987106534461,"heterozygous","Nyap2","fibroblasts"
"Arpc21",1.03088651151092e-05,-0.254057872820641,0.517,0.732,0.332811401376186,"heterozygous","Arpc2","fibroblasts"
"Magi13",1.06644802163947e-05,0.263105201739914,0.978,0.997,0.344292079306087,"heterozygous","Magi1","fibroblasts"
"Tmem132d",1.16796275444606e-05,-0.243210838333201,1,0.997,0.377065095645366,"heterozygous","Tmem132d","fibroblasts"
"Tiam2",1.20306221982853e-05,-0.338668829907308,0.466,0.639,0.388396607049442,"heterozygous","Tiam2","fibroblasts"
"Mtmr121",1.23320501287315e-05,-0.291333469990277,0.5,0.675,0.398127906355969,"heterozygous","Mtmr12","fibroblasts"
"Mmp171",1.28133221406612e-05,-0.268978355284739,0.343,0.57,0.413665291989106,"heterozygous","Mmp17","fibroblasts"
"Ncan1",1.31438208576526e-05,-0.222597859070734,0.36,0.596,0.424335112568458,"heterozygous","Ncan","fibroblasts"
"Carnmt1",1.33084017313992e-05,-0.202156647216712,0.298,0.5,0.429648441496493,"heterozygous","Carnmt1","fibroblasts"
"Numbl",1.37048251466168e-05,-0.240264309244102,0.292,0.503,0.442446575033377,"heterozygous","Numbl","fibroblasts"
"Dhx36",1.50762623658813e-05,0.28071542963243,0.865,0.752,0.486722054220111,"heterozygous","Dhx36","fibroblasts"
"Mbnl22",1.5362116026895e-05,-0.240097708707409,0.938,0.96,0.495950553812277,"heterozygous","Mbnl2","fibroblasts"
"Il1rapl2",1.62988998688571e-05,-0.553313035618399,0.5,0.709,0.526193683366182,"heterozygous","Il1rapl2","fibroblasts"
"Zfp4072",1.74465342499976e-05,0.305444587238032,0.837,0.838,0.563243911726923,"heterozygous","Zfp407","fibroblasts"
"Ndrg11",1.7844506365593e-05,-0.218988645060399,0.157,0.344,0.576092043506805,"heterozygous","Ndrg1","fibroblasts"
"Arih12",1.80445443546492e-05,-0.240787183862498,0.831,0.934,0.582550069945495,"heterozygous","Arih1","fibroblasts"
"4930447N08Rik1",1.91988262126097e-05,0.195888168116994,0.174,0.056,0.619814905447891,"heterozygous","4930447N08Rik","fibroblasts"
"Grb143",1.93562212015095e-05,-0.324545503498148,0.73,0.841,0.624896245269533,"heterozygous","Grb14","fibroblasts"
"Sox52",1.98727328253113e-05,0.245816119117392,0.983,0.987,0.641571306532349,"heterozygous","Sox5","fibroblasts"
"Gm480911",2.14868326750764e-05,0.329637224052632,0.691,0.546,0.693680906082165,"heterozygous","Gm48091","fibroblasts"
"Gm48004",2.18716794252688e-05,0.153035476161492,0.18,0.06,0.706105298565377,"heterozygous","Gm48004","fibroblasts"
"Dpysl21",2.19725592308588e-05,-0.277328702302015,0.798,0.881,0.709362102209047,"heterozygous","Dpysl2","fibroblasts"
"Gm58202",2.1975306887352e-05,0.248600635105251,0.298,0.152,0.709450807551271,"heterozygous","Gm5820","fibroblasts"
"Chrm3",2.23099909328612e-05,-0.22548885337798,1,0.997,0.72025574727649,"heterozygous","Chrm3","fibroblasts"
"Man1c11",2.26900083988695e-05,-0.203474105938282,0.157,0.341,0.732524231149104,"heterozygous","Man1c1","fibroblasts"
"Slc49a41",2.30450868743701e-05,-0.218729739628791,0.354,0.54,0.743987584652164,"heterozygous","Slc49a4","fibroblasts"
"Cadps21",2.38840955105328e-05,0.279455597335394,0.994,1,0.77107413946204,"heterozygous","Cadps2","fibroblasts"
"Cntn53",2.46370055332657e-05,-0.403941697467454,0.275,0.464,0.795381086635951,"heterozygous","Cntn5","fibroblasts"
"Bhlhe402",2.53403011456868e-05,-0.16708365496316,0.118,0.288,0.818086282187351,"heterozygous","Bhlhe40","fibroblasts"
"Zwint1",2.64370840137981e-05,-0.275061568506556,0.646,0.805,0.853494820301459,"heterozygous","Zwint","fibroblasts"
"Psmd5",2.67673045487356e-05,-0.151416956499077,0.242,0.45,0.864155660051381,"heterozygous","Psmd5","fibroblasts"
"Zbtb4",3.24294953579421e-05,-0.249070713197875,0.309,0.503,1,"heterozygous","Zbtb4","fibroblasts"
"Pcdh91",3.4791573313234e-05,0.183765588718257,1,1,1,"heterozygous","Pcdh9","fibroblasts"
"Tmem1962",3.48356087186062e-05,0.365573468722221,0.393,0.245,1,"heterozygous","Tmem196","fibroblasts"
"Map1s",3.58201505119816e-05,-0.126654714571305,0.124,0.295,1,"heterozygous","Map1s","fibroblasts"
"Satb21",3.64823231849909e-05,0.244889887875369,0.989,0.997,1,"heterozygous","Satb2","fibroblasts"
"Slc45a1",3.77369357332357e-05,-0.205321497663663,0.258,0.457,1,"heterozygous","Slc45a1","fibroblasts"
"Arhgap392",4.18068670607127e-05,-0.238319564196329,0.73,0.861,1,"heterozygous","Arhgap39","fibroblasts"
"Synpo",4.23947034862198e-05,-0.235636734198741,0.483,0.666,1,"heterozygous","Synpo","fibroblasts"
"Crmp1",4.55853774172814e-05,-0.288084972922619,0.528,0.695,1,"heterozygous","Crmp1","fibroblasts"
"Mthfd1l2",4.57998697277042e-05,-0.342336027145977,0.534,0.695,1,"heterozygous","Mthfd1l","fibroblasts"
"Kcnab11",4.67322401359198e-05,0.382795549511824,0.522,0.364,1,"heterozygous","Kcnab1","fibroblasts"
"Snhg112",4.71284899791159e-05,0.139660627359492,1,1,1,"heterozygous","Snhg11","fibroblasts"
"Bhlhe411",4.73575783295525e-05,-0.207280218604441,0.163,0.334,1,"heterozygous","Bhlhe41","fibroblasts"
"Fap1",4.75168552065815e-05,0.428757934585405,0.843,0.808,1,"heterozygous","Fap","fibroblasts"
"Dmd4",4.82431316651077e-05,0.231711451646066,1,1,1,"heterozygous","Dmd","fibroblasts"
"Rxfp1",4.91976153764348e-05,0.411778399939058,0.893,0.891,1,"heterozygous","Rxfp1","fibroblasts"
"Pex5l1",4.98363204464123e-05,-0.327947217419546,0.86,0.917,1,"heterozygous","Pex5l","fibroblasts"
"Robo31",5.23616199992568e-05,0.443651260758982,0.758,0.656,1,"heterozygous","Robo3","fibroblasts"
"Lmna",5.34237008765298e-05,-0.169555504973218,0.337,0.55,1,"heterozygous","Lmna","fibroblasts"
"1700111E14Rik1",5.38869004471006e-05,0.321759195200784,0.871,0.738,1,"heterozygous","1700111E14Rik","fibroblasts"
"Macrod2os1",5.39531012259599e-05,0.387077677301471,0.629,0.507,1,"heterozygous","Macrod2os1","fibroblasts"
"Ptms2",5.49314847675255e-05,-0.207229125480775,0.579,0.748,1,"heterozygous","Ptms","fibroblasts"
"Gm281752",5.56019394727213e-05,0.271347811796667,0.478,0.315,1,"heterozygous","Gm28175","fibroblasts"
"Baiap21",5.68254306553351e-05,-0.236805743966904,0.77,0.871,1,"heterozygous","Baiap2","fibroblasts"
"Gm202752",6.06906757204989e-05,0.322815022778811,0.961,0.874,1,"heterozygous","Gm20275","fibroblasts"
"Sh3pxd2a",6.06923406234819e-05,-0.220388447353877,0.315,0.507,1,"heterozygous","Sh3pxd2a","fibroblasts"
"6430548M08Rik",6.15599013063948e-05,-0.213212222976508,0.275,0.464,1,"heterozygous","6430548M08Rik","fibroblasts"
"Ago22",6.21446622454681e-05,-0.196906660893494,0.506,0.709,1,"heterozygous","Ago2","fibroblasts"
"Phf21b",6.37549420019227e-05,-0.222798820791347,0.146,0.298,1,"heterozygous","Phf21b","fibroblasts"
"Jph11",6.3796364576292e-05,-0.272749593946748,0.624,0.801,1,"heterozygous","Jph1","fibroblasts"
"Prkca1",6.57751912951666e-05,0.50367533300064,0.787,0.695,1,"heterozygous","Prkca","fibroblasts"
"Klhl321",6.73421205788673e-05,0.337037263669202,0.551,0.397,1,"heterozygous","Klhl32","fibroblasts"
"Afmid",6.84820758638294e-05,-0.124597442456245,0.051,0.179,1,"heterozygous","Afmid","fibroblasts"
"Pou3f2",7.01391053881731e-05,0.202027855447443,0.326,0.172,1,"heterozygous","Pou3f2","fibroblasts"
"Plk2",7.15298072991993e-05,-0.204220358881846,0.354,0.546,1,"heterozygous","Plk2","fibroblasts"
"Pum13",7.23558445494307e-05,-0.279554433133824,0.68,0.828,1,"heterozygous","Pum1","fibroblasts"
"Fnip11",7.24887135510036e-05,-0.26223401383048,0.691,0.834,1,"heterozygous","Fnip1","fibroblasts"
"Rela",7.26065879249614e-05,-0.191093870776858,0.124,0.275,1,"heterozygous","Rela","fibroblasts"
"Pnisr5",7.33198918236368e-05,0.253845005725892,0.966,0.974,1,"heterozygous","Pnisr","fibroblasts"
"Flrt21",7.42590461306876e-05,0.548291074456822,0.753,0.702,1,"heterozygous","Flrt2","fibroblasts"
"Smad12",7.44607422584783e-05,-0.242453791577501,0.36,0.543,1,"heterozygous","Smad1","fibroblasts"
"Sgsm11",7.55054913912105e-05,-0.272611657284279,0.5,0.689,1,"heterozygous","Sgsm1","fibroblasts"
"Eif4ebp2",7.58571499381529e-05,-0.145167899034132,0.208,0.397,1,"heterozygous","Eif4ebp2","fibroblasts"
"Efhd2",7.78574551536509e-05,-0.189572254355452,0.225,0.407,1,"heterozygous","Efhd2","fibroblasts"
"Pde5a1",7.81232656731136e-05,0.197642910083937,0.208,0.083,1,"heterozygous","Pde5a","fibroblasts"
"Slc24a32",8.12616722095416e-05,0.369688467983436,0.798,0.735,1,"heterozygous","Slc24a3","fibroblasts"
"Prkaa1",8.35630390208576e-05,-0.157145004370113,0.135,0.298,1,"heterozygous","Prkaa1","fibroblasts"
"Ptpn1",8.50996467196126e-05,-0.233076264369045,0.579,0.752,1,"heterozygous","Ptpn1","fibroblasts"
"Greb1",8.74913068225219e-05,0.190444892828545,0.174,0.06,1,"heterozygous","Greb1","fibroblasts"
"Tra2a",8.90161273162696e-05,-0.241877536260523,0.888,0.93,1,"heterozygous","Tra2a","fibroblasts"
"Kcnq51",8.9721078073724e-05,-0.214896278527029,1,1,1,"heterozygous","Kcnq5","fibroblasts"
"Coro1a",9.35300643295485e-05,-0.196951264345049,0.303,0.5,1,"heterozygous","Coro1a","fibroblasts"
"Mef2c3",9.51949829961152e-05,0.263531023834235,1,0.997,1,"heterozygous","Mef2c","fibroblasts"
"Gm206422",9.59929284488232e-05,0.302793012540641,0.989,0.97,1,"heterozygous","Gm20642","fibroblasts"
"Slc2a31",9.64511318886437e-05,-0.245886659478485,0.539,0.685,1,"heterozygous","Slc2a3","fibroblasts"
"Galnt171",9.66314853198868e-05,-0.23306201606191,0.719,0.821,1,"heterozygous","Galnt17","fibroblasts"
"Fam49a2",9.93070853624812e-05,-0.211874701171962,0.646,0.798,1,"heterozygous","Fam49a","fibroblasts"
"Gabra3",0.000102779582772968,0.272734684272763,0.803,0.719,1,"heterozygous","Gabra3","fibroblasts"
"Skil",0.000102916610376062,-0.197227142164727,0.253,0.427,1,"heterozygous","Skil","fibroblasts"
"Mrtfa3",0.000103478430277012,-0.258645919798652,0.657,0.828,1,"heterozygous","Mrtfa","fibroblasts"
"Ntsr2",0.000104796154405548,-0.131467442366918,0.045,0.166,1,"heterozygous","Ntsr2","fibroblasts"
"Klf94",0.000107951023467654,-0.227500121602348,0.545,0.705,1,"heterozygous","Klf9","fibroblasts"
"Peli11",0.0001116158985425,-0.249387049751555,0.478,0.636,1,"heterozygous","Peli1","fibroblasts"
"Scn1a1",0.000114467766451542,0.36990482377094,0.831,0.735,1,"heterozygous","Scn1a","fibroblasts"
"Gm171711",0.000114876535046422,0.188748155907691,0.253,0.119,1,"heterozygous","Gm17171","fibroblasts"
"Mvb12b2",0.000116624856093006,-0.203405055457977,0.438,0.639,1,"heterozygous","Mvb12b","fibroblasts"
"Mef2d1",0.000117520322094089,-0.255527567378139,0.596,0.715,1,"heterozygous","Mef2d","fibroblasts"
"Tub1",0.000119049559697663,-0.21638258615571,0.511,0.675,1,"heterozygous","Tub","fibroblasts"
"Fam189a11",0.000126412660988315,-0.349422446839336,0.669,0.805,1,"heterozygous","Fam189a1","fibroblasts"
"Rab151",0.000127605775942722,-0.257636484351571,0.461,0.659,1,"heterozygous","Rab15","fibroblasts"
"Sntb1",0.00012830529908902,0.178349183745176,0.236,0.106,1,"heterozygous","Sntb1","fibroblasts"
"Srrm41",0.000128861745809784,-0.275788729397195,0.685,0.868,1,"heterozygous","Srrm4","fibroblasts"
"Samd8",0.000134776102041468,-0.163660250572434,0.41,0.593,1,"heterozygous","Samd8","fibroblasts"
"Vgll2",0.000136585534772898,0.162642312313017,0.191,0.076,1,"heterozygous","Vgll2","fibroblasts"
"Plekha61",0.000145105662328332,-0.239619057486442,0.685,0.805,1,"heterozygous","Plekha6","fibroblasts"
"Plcl16",0.000153478919721684,-0.287993723848154,0.961,0.987,1,"heterozygous","Plcl1","fibroblasts"
"Cacna2d31",0.000160800409743112,0.263227998133139,1,0.997,1,"heterozygous","Cacna2d3","fibroblasts"
"Klf10",0.000161407934418685,-0.219618054006187,0.292,0.487,1,"heterozygous","Klf10","fibroblasts"
"Amz1",0.000161716392571402,-0.18746774874329,0.152,0.305,1,"heterozygous","Amz1","fibroblasts"
"Iqgap1",0.000162430198684801,-0.181278911467875,0.466,0.659,1,"heterozygous","Iqgap1","fibroblasts"
"Shisal1",0.000162852958478273,-0.124797726741139,0.073,0.202,1,"heterozygous","Shisal1","fibroblasts"
"Tbr1",0.000165931466005458,0.318415043989183,0.629,0.517,1,"heterozygous","Tbr1","fibroblasts"
"Prkd13",0.000166446046893509,0.342873607738189,0.826,0.738,1,"heterozygous","Prkd1","fibroblasts"
"Iffo2",0.000170174809804416,-0.210654834873114,0.185,0.341,1,"heterozygous","Iffo2","fibroblasts"
"9630014M24Rik3",0.000171978295997614,0.386123957376613,0.522,0.404,1,"heterozygous","9630014M24Rik","fibroblasts"
"Traip1",0.000174268971734881,-0.126568011963814,0.163,0.328,1,"heterozygous","Traip","fibroblasts"
"Bace2",0.000176598237734458,0.153621680733005,0.174,0.066,1,"heterozygous","Bace2","fibroblasts"
"Ptp4a2",0.000176796848837715,-0.192467457524397,0.416,0.596,1,"heterozygous","Ptp4a2","fibroblasts"
"Nfix2",0.000178772368731064,-0.180040442209632,0.331,0.517,1,"heterozygous","Nfix","fibroblasts"
"A330015K06Rik2",0.00017945345799242,0.278876904131942,0.315,0.172,1,"heterozygous","A330015K06Rik","fibroblasts"
"Map3k14",0.000181760658116492,-0.229251290644036,0.247,0.417,1,"heterozygous","Map3k14","fibroblasts"
"Rprml1",0.000185943855158288,-0.17360628639362,0.169,0.334,1,"heterozygous","Rprml","fibroblasts"
"Clmn1",0.000187892325672853,-0.191498710801754,0.185,0.341,1,"heterozygous","Clmn","fibroblasts"
"Etv62",0.000188742135011581,-0.322765580809901,0.489,0.609,1,"heterozygous","Etv6","fibroblasts"
"Abr",0.000192763302266332,-0.253617307774478,0.86,0.914,1,"heterozygous","Abr","fibroblasts"
"Tmem38a1",0.000193277779176565,-0.190734589825373,0.376,0.563,1,"heterozygous","Tmem38a","fibroblasts"
"Spock21",0.000196032491676535,-0.19758400239185,0.393,0.563,1,"heterozygous","Spock2","fibroblasts"
"Rbm261",0.000196471129672405,0.23538880076619,0.983,0.94,1,"heterozygous","Rbm26","fibroblasts"
"Nmb",0.000199355814353303,-0.103364013843193,0.056,0.182,1,"heterozygous","Nmb","fibroblasts"
"Pappa2",0.000201765697593121,0.20615452076915,0.107,0.026,1,"heterozygous","Pappa2","fibroblasts"
"Gpc3",0.000201897001714788,0.331927189735464,0.331,0.199,1,"heterozygous","Gpc3","fibroblasts"
"Pde8b1",0.000202934725317657,0.322707887108929,0.933,0.881,1,"heterozygous","Pde8b","fibroblasts"
"Auts22",0.000203058616223273,-0.181086324412446,1,1,1,"heterozygous","Auts2","fibroblasts"
"Slit32",0.000205761853207314,-0.291037530684221,0.68,0.841,1,"heterozygous","Slit3","fibroblasts"
