"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene","cell_type"
"Gramd4.1",2.73665433724334e-06,-0.2435809571912,0.214,0.265,0.0883501486235641,"control","Gramd4","astrocytes"
"Etv6.1",2.76828591860743e-06,0.140948391359077,0.494,0.42,0.0893713425963223,"control","Etv6","astrocytes"
"Naa16.11",2.9927251323122e-06,0.134584011916075,0.321,0.251,0.096617138171567,"control","Naa16","astrocytes"
"Hmgcs1.11",3.03885478175193e-06,-0.235950152517155,0.31,0.366,0.0981063877740793,"control","Hmgcs1","astrocytes"
"Dock9.1",3.06305950338013e-06,0.146156874854174,0.313,0.245,0.098887813007124,"control","Dock9","astrocytes"
"Cxxc5.11",3.09442080611117e-06,-0.203598076468982,0.129,0.177,0.0999002813044931,"control","Cxxc5","astrocytes"
"Abca5.1",3.10805641466936e-06,0.21302962417455,0.254,0.196,0.100340493291186,"control","Abca5","astrocytes"
"Ubp1.1",3.12379735527724e-06,0.128046774782395,0.332,0.264,0.100848673817771,"control","Ubp1","astrocytes"
"Gm20743.1",3.16668922697136e-06,-0.211571269167704,0.117,0.164,0.102233395003543,"control","Gm20743","astrocytes"
"Cisd2.11",3.18436715412527e-06,0.136900428221634,0.27,0.208,0.10280410920378,"control","Cisd2","astrocytes"
"Gpr89.1",3.18871653693454e-06,0.125790589795374,0.121,0.079,0.102944524678395,"control","Gpr89","astrocytes"
"Pepd.1",3.19657078091853e-06,0.112160216312739,0.188,0.134,0.103198091091174,"control","Pepd","astrocytes"
"Ankrd12.11",3.31763894785788e-06,0.139518419857961,0.534,0.458,0.107106655792644,"control","Ankrd12","astrocytes"
"Nedd9.1",3.36679499310309e-06,0.175118504288059,0.228,0.172,0.10869360955734,"control","Nedd9","astrocytes"
"Prodh.1",3.38585407247993e-06,0.145404399804235,0.566,0.483,0.109308912875942,"control","Prodh","astrocytes"
"Sox1ot.1",3.46927588391689e-06,-0.205704968786382,0.151,0.201,0.112002102636373,"control","Sox1ot","astrocytes"
"Klhl5.1",3.50165266807715e-06,-0.229337668630871,0.299,0.355,0.113047354736203,"control","Klhl5","astrocytes"
"Ralbp1.1",3.50715452911466e-06,0.141854676814019,0.249,0.19,0.113224976817938,"control","Ralbp1","astrocytes"
"Gm34086.1",3.52563745640522e-06,-0.188895721836457,0.076,0.115,0.113821679642586,"control","Gm34086","astrocytes"
"4930402H24Rik.1",3.54088213966469e-06,-0.140337922215121,0.855,0.867,0.114313838996935,"control","4930402H24Rik","astrocytes"
"F3.1",3.60606847015163e-06,0.194807018616637,0.753,0.704,0.116418314490375,"control","F3","astrocytes"
"Gabbr2.1",3.62944496941701e-06,-0.232505582745143,0.481,0.528,0.117173001392659,"control","Gabbr2","astrocytes"
"Bcar3.1",3.67528720558788e-06,-0.226274601633091,0.416,0.469,0.118652972145199,"control","Bcar3","astrocytes"
"Gucy1a2.1",3.82857789366812e-06,0.13421743945291,0.253,0.192,0.123601808719181,"control","Gucy1a2","astrocytes"
"Nadk2.1",4.19440083523294e-06,0.168634986994624,0.38,0.312,0.13541203656466,"control","Nadk2","astrocytes"
"Clasp2.1",4.23135020857814e-06,-0.143295466232227,0.817,0.818,0.136604910133737,"control","Clasp2","astrocytes"
"Tnrc6a.11",4.56614990425529e-06,0.126175046703778,0.771,0.714,0.147413583508978,"control","Tnrc6a","astrocytes"
"Tenm2.11",4.68281845117661e-06,0.239265993872448,0.355,0.286,0.151180110877786,"control","Tenm2","astrocytes"
"Cpne1.1",4.7855289919712e-06,0.111635348585527,0.348,0.277,0.154496017976798,"control","Cpne1","astrocytes"
"Cnksr3.11",4.84179007990567e-06,0.156829859568194,0.173,0.122,0.156312350939674,"control","Cnksr3","astrocytes"
"2900097C17Rik.11",4.98455342169873e-06,0.11991016985665,0.237,0.177,0.160921322666122,"control","2900097C17Rik","astrocytes"
"Pnpla7.11",5.05313017020702e-06,0.20311704883543,0.576,0.5,0.163135254414963,"control","Pnpla7","astrocytes"
"Tafa2.11",5.15600084302811e-06,0.199968986728381,0.162,0.113,0.166456331216319,"control","Tafa2","astrocytes"
"Rufy3.12",5.24184750876757e-06,0.149021468284057,0.455,0.383,0.169227804973052,"control","Rufy3","astrocytes"
"Sox9.1",5.26064336168138e-06,-0.2131137630154,0.305,0.361,0.169834610288522,"control","Sox9","astrocytes"
"Gpc6.11",5.32403250693785e-06,-0.125093713510251,0.913,0.911,0.171881065453982,"control","Gpc6","astrocytes"
"Galnt7.11",5.47887873413388e-06,0.144152833577778,0.179,0.13,0.176880121052778,"control","Galnt7","astrocytes"
"Vamp2.11",5.69296328123824e-06,0.135343413723634,0.295,0.232,0.183791626571495,"control","Vamp2","astrocytes"
"Dscam.11",5.73593865665027e-06,0.185536727581689,0.166,0.119,0.185179043591297,"control","Dscam","astrocytes"
"Agap3.11",5.75447105986469e-06,0.113650487352887,0.244,0.184,0.185777343696672,"control","Agap3","astrocytes"
"Hnrnpdl.1",5.78512357848088e-06,0.134054532014788,0.644,0.568,0.186766929607677,"control","Hnrnpdl","astrocytes"
"Lman1.1",5.82810646131588e-06,0.114857704960665,0.204,0.149,0.188154588997122,"control","Lman1","astrocytes"
"Lats2.1",5.90296722671478e-06,0.163986281603433,0.243,0.185,0.19057139394726,"control","Lats2","astrocytes"
"Shroom4.1",6.00208920289747e-06,0.167928779999629,0.262,0.203,0.193771447826342,"control","Shroom4","astrocytes"
"St6gal1.1",6.14302777464541e-06,0.166886360566329,0.504,0.43,0.198321508676652,"control","St6gal1","astrocytes"
"Lrmda.11",6.23621672340742e-06,0.2479990086991,0.323,0.26,0.201330020698485,"control","Lrmda","astrocytes"
"Bmpr1b.1",6.24490916906325e-06,-0.192306551555243,0.73,0.757,0.201610647614038,"control","Bmpr1b","astrocytes"
"Rapgef2.12",6.38614043277744e-06,0.145978101298198,0.451,0.38,0.206170157731787,"control","Rapgef2","astrocytes"
"Ncoa3.1",6.5978386879044e-06,0.153805167929451,0.239,0.183,0.213004624200306,"control","Ncoa3","astrocytes"
"Nde1.11",6.62074267866729e-06,0.139942662810508,0.181,0.131,0.213744056638095,"control","Nde1","astrocytes"
"Stk38l.1",6.79406001534201e-06,0.149985676917729,0.344,0.275,0.219339433535302,"control","Stk38l","astrocytes"
"Emp2.1",6.80618116791601e-06,-0.228293279806725,0.113,0.157,0.219730752825001,"control","Emp2","astrocytes"
"Cacna1d.11",6.8304964552308e-06,0.134590922252134,0.476,0.41,0.220515747560671,"control","Cacna1d","astrocytes"
"Mfhas1.1",6.93953279745552e-06,0.154374442211329,0.405,0.333,0.224035876833054,"control","Mfhas1","astrocytes"
"Plxna2.1",6.94240386063724e-06,0.427654840605731,0.367,0.306,0.224128566236813,"control","Plxna2","astrocytes"
"Tns3.1",7.03732565560049e-06,0.120508226999131,0.297,0.232,0.227193021465406,"control","Tns3","astrocytes"
"Sall3.1",7.1944627619603e-06,0.136950749971889,0.305,0.238,0.232266035807126,"control","Sall3","astrocytes"
"Eva1a.1",7.21600883786914e-06,0.172600393671031,0.468,0.402,0.232961629321767,"control","Eva1a","astrocytes"
"Slc43a2.1",7.36872569699962e-06,-0.211287295117159,0.159,0.206,0.237891940401936,"control","Slc43a2","astrocytes"
"Lrrc1.11",7.49873192692037e-06,0.106087567466786,0.106,0.068,0.242089061528697,"control","Lrrc1","astrocytes"
"Agtpbp1.11",7.82501297888793e-06,0.120741004376132,0.315,0.251,0.252622719010418,"control","Agtpbp1","astrocytes"
"Tpi1.1",7.91857947378638e-06,0.109655395059475,0.189,0.137,0.25564341973172,"control","Tpi1","astrocytes"
"Fam155a.11",8.08744171006306e-06,0.199207795826142,0.318,0.252,0.261094968167676,"control","Fam155a","astrocytes"
"Rasgrf2.11",8.13478134518305e-06,0.141188675163957,0.111,0.072,0.262623280947889,"control","Rasgrf2","astrocytes"
"Gm12940.11",8.23795255437605e-06,0.126101588318585,0.194,0.142,0.265954060265477,"control","Gm12940","astrocytes"
"Camk2d.11",8.26788596802187e-06,-0.202337595258701,0.58,0.612,0.266920430591618,"control","Camk2d","astrocytes"
"Sema4b.1",8.2889884124109e-06,0.171460234380431,0.295,0.234,0.267601701906273,"control","Sema4b","astrocytes"
"Ptms.11",8.42093834351778e-06,0.130769991635766,0.272,0.211,0.271861573482128,"control","Ptms","astrocytes"
"Prkg1.11",8.73352653750382e-06,0.285189402003092,0.263,0.207,0.281953170736773,"control","Prkg1","astrocytes"
"Tspan13.1",8.77699392621325e-06,0.17238837491141,0.125,0.084,0.283356471913869,"control","Tspan13","astrocytes"
"Ubc.1",8.90698624745664e-06,-0.223095834259807,0.273,0.325,0.28755314401289,"control","Ubc","astrocytes"
"AW047730.1",9.0385855516928e-06,-0.229174274628159,0.203,0.254,0.29180169595085,"control","AW047730","astrocytes"
"Plcl2.11",9.12906393708995e-06,0.182815041557097,0.246,0.191,0.294722700145012,"control","Plcl2","astrocytes"
"Prdx1.1",9.16137661623882e-06,-0.243094959987041,0.296,0.344,0.295765882678654,"control","Prdx1","astrocytes"
"Sik2.11",9.16913871779904e-06,0.131318016621922,0.279,0.219,0.296016474365424,"control","Sik2","astrocytes"
"Ppil2.11",9.22475559961345e-06,0.101961460315036,0.239,0.18,0.297812009777921,"control","Ppil2","astrocytes"
"Ints6.12",9.50834434334457e-06,0.148855897278534,0.389,0.319,0.306967388780536,"control","Ints6","astrocytes"
"Fam49b.11",9.90083687495482e-06,-0.211839063367688,0.571,0.604,0.319638617671042,"control","Fam49b","astrocytes"
"Specc1.11",1.00141992137195e-05,-0.214560531735022,0.541,0.572,0.32329840741572,"control","Specc1","astrocytes"
"Uhrf1bp1l.1",1.02326832291809e-05,0.121359074083168,0.22,0.166,0.330351945370877,"control","Uhrf1bp1l","astrocytes"
"Ostm1.1",1.02912211429474e-05,-0.2287199944289,0.259,0.31,0.332241783378913,"control","Ostm1","astrocytes"
"Farp1.11",1.03001082574912e-05,0.13039483267764,0.911,0.901,0.332528694984846,"control","Farp1","astrocytes"
"Prr16.11",1.04413732807223e-05,0.17528281163977,0.271,0.212,0.337089294994838,"control","Prr16","astrocytes"
"Zdhhc14.12",1.04860480277631e-05,0.15275894800688,0.214,0.163,0.338531574528304,"control","Zdhhc14","astrocytes"
"Rftn2.11",1.04911344546022e-05,-0.246574238936605,0.319,0.368,0.338695784732376,"control","Rftn2","astrocytes"
"Plce1.1",1.08245527336524e-05,0.223719451105658,0.265,0.207,0.349459860453233,"control","Plce1","astrocytes"
"Mid1.11",1.08681158642216e-05,0.175636734765466,0.406,0.342,0.350866252560529,"control","Mid1","astrocytes"
"Frmd6.11",1.08692907823014e-05,0.122817567271307,0.303,0.241,0.350904183615818,"control","Frmd6","astrocytes"
"Gria4.1",1.10852619961738e-05,0.195126614471816,0.221,0.165,0.357876598284476,"control","Gria4","astrocytes"
"Ank.11",1.16455829407748e-05,0.16579005753499,0.454,0.393,0.375965999659972,"control","Ank","astrocytes"
"Appl2.1",1.16793111222731e-05,0.138613316349462,0.873,0.851,0.377054880271466,"control","Appl2","astrocytes"
"Rgs17.11",1.1806618321894e-05,0.122933691163825,0.136,0.094,0.381164865904026,"control","Rgs17","astrocytes"
"Cdkl5.11",1.19056112647938e-05,0.107658931917856,0.21,0.156,0.384360754072604,"control","Cdkl5","astrocytes"
"Phf10.1",1.25091375333194e-05,0.106866971920059,0.152,0.107,0.403844996125682,"control","Phf10","astrocytes"
"Soat1.1",1.28058723530592e-05,0.151402006361769,0.493,0.418,0.413424783046163,"control","Soat1","astrocytes"
"Cox19.1",1.28107143413669e-05,0.104511858045138,0.169,0.121,0.413581101796688,"control","Cox19","astrocytes"
"Fus.1",1.29725309182526e-05,0.11879315067046,0.663,0.582,0.418805188164867,"control","Fus","astrocytes"
"Dip2b.1",1.29791359084108e-05,0.137870207214003,0.522,0.456,0.419018423667133,"control","Dip2b","astrocytes"
"Ccdc18.1",1.30036792561383e-05,-0.191188216272181,0.128,0.171,0.419810781105169,"control","Ccdc18","astrocytes"
"Poglut1.1",1.35395026740126e-05,0.10542797663525,0.14,0.097,0.437109304327823,"control","Poglut1","astrocytes"
"Car11.1",1.42351709754607e-05,0.100015324508246,0.225,0.169,0.459568259771774,"control","Car11","astrocytes"
"Atp2b2.1",1.4289900547413e-05,-0.17000797429634,0.599,0.631,0.46133514927268,"control","Atp2b2","astrocytes"
"Eml4.1",1.45235562203521e-05,0.146019084186726,0.3,0.239,0.468878489017848,"control","Eml4","astrocytes"
"Prkd1.11",1.45690923434337e-05,0.171616594223443,0.781,0.75,0.470348577215415,"control","Prkd1","astrocytes"
"Pdzrn4.11",1.47502666331495e-05,0.103630463761983,0.144,0.098,0.476197607984597,"control","Pdzrn4","astrocytes"
"Acot11.1",1.54396905857227e-05,0.157665184487669,0.429,0.36,0.498454970869471,"control","Acot11","astrocytes"
"Lrrtm3.12",1.56694550186104e-05,0.188701866302027,0.146,0.103,0.505872685820819,"control","Lrrtm3","astrocytes"
"Ptar1.11",1.59608592210951e-05,-0.207990842913995,0.401,0.448,0.515280379093835,"control","Ptar1","astrocytes"
"Pld1.1",1.66526616966048e-05,0.282511726510538,0.236,0.186,0.537614530213189,"control","Pld1","astrocytes"
"Nrg2.1",1.68520928950905e-05,0.137838739142151,0.181,0.134,0.544052967025103,"control","Nrg2","astrocytes"
"Pcx.1",1.70695610213773e-05,-0.244018813055355,0.3,0.347,0.551073708014144,"control","Pcx","astrocytes"
"Vps13a.11",1.75200036601383e-05,0.117970843630674,0.418,0.346,0.565615798163906,"control","Vps13a","astrocytes"
"Jph1.1",1.80638114915228e-05,0.115548907183363,0.1,0.065,0.583172090192324,"control","Jph1","astrocytes"
"Pde1a.1",1.81887334142982e-05,0.245653267613923,0.232,0.178,0.587205069547202,"control","Pde1a","astrocytes"
"Fez2.1",1.84151322438861e-05,0.110552220686016,0.126,0.085,0.594514129361618,"control","Fez2","astrocytes"
"Memo1.1",1.84775826648166e-05,0.123885261994022,0.396,0.326,0.596530278750938,"control","Memo1","astrocytes"
"Itpr1.1",1.91465632902279e-05,0.183085438975801,0.38,0.314,0.618127649261717,"control","Itpr1","astrocytes"
"Myo16.1",1.97065689053909e-05,0.121496987285035,0.184,0.135,0.63620687054164,"control","Myo16","astrocytes"
"Tmtc3.1",2.00072786936814e-05,0.12030831095369,0.159,0.114,0.64591498534681,"control","Tmtc3","astrocytes"
"Adk.1",2.00074402511204e-05,0.142689295254869,0.861,0.824,0.645920201067172,"control","Adk","astrocytes"
"Cpne2.1",2.00307609088781e-05,-0.225317907649558,0.273,0.32,0.646673085182219,"control","Cpne2","astrocytes"
"Mast4.11",2.00983346103514e-05,0.158065260024394,0.773,0.721,0.648854634560584,"control","Mast4","astrocytes"
"Ybx1.1",2.01863463325639e-05,0.146671187789097,0.195,0.146,0.651696005000493,"control","Ybx1","astrocytes"
"Mitf.1",2.03717000292868e-05,0.177941800070001,0.391,0.327,0.657679963745497,"control","Mitf","astrocytes"
"Pigs.1",2.11868417513409e-05,0.13764075140998,0.29,0.232,0.683995999100289,"control","Pigs","astrocytes"
"Raver2.1",2.13689701488268e-05,0.139693662895502,0.415,0.346,0.689875832284724,"control","Raver2","astrocytes"
"Tmod2.11",2.19297589567592e-05,0.158843600972557,0.482,0.415,0.707980338160014,"control","Tmod2","astrocytes"
"Rab6b.11",2.21597707563026e-05,0.129096204363725,0.257,0.202,0.715406039096473,"control","Rab6b","astrocytes"
"Unc13c.1",2.29215762550443e-05,0.179003568179181,0.519,0.453,0.740000167817851,"control","Unc13c","astrocytes"
"Tasp1.1",2.34129938601106e-05,0.107630772152958,0.306,0.245,0.75586509377981,"control","Tasp1","astrocytes"
"Zfp568.1",2.36009261407133e-05,0.102299156195164,0.101,0.066,0.761932299526789,"control","Zfp568","astrocytes"
"Ppil6.1",2.37195429436286e-05,-0.191374402634186,0.212,0.26,0.765761724392107,"control","Ppil6","astrocytes"
"Rpl36.1",2.39665515088271e-05,0.120110948294646,0.238,0.182,0.773736148910974,"control","Rpl36","astrocytes"
"Mapt.11",2.4023257388115e-05,-0.203895180517212,0.537,0.569,0.775566841517904,"control","Mapt","astrocytes"
"Ngef.1",2.40416459869126e-05,-0.22074679642421,0.405,0.442,0.776160499041488,"control","Ngef","astrocytes"
"Gtf2ird1.11",2.55920194363221e-05,-0.241279159354607,0.244,0.288,0.826212755482224,"control","Gtf2ird1","astrocytes"
"Matk.1",2.57350645803169e-05,0.100682805185963,0.186,0.138,0.83083082491095,"control","Matk","astrocytes"
"Tmod3.11",2.59147880916734e-05,0.131672573336578,0.175,0.129,0.836633018751583,"control","Tmod3","astrocytes"
"Xylt1.11",2.61706667522068e-05,-0.203047432268488,0.636,0.652,0.844893805428245,"control","Xylt1","astrocytes"
"Notch1.1",2.64518723090149e-05,-0.196208584355978,0.369,0.42,0.853972245624237,"control","Notch1","astrocytes"
"Srgap1.11",2.73689765036254e-05,-0.260203782464051,0.344,0.389,0.883580037443044,"control","Srgap1","astrocytes"
"Olfm1.11",2.77978889481115e-05,0.158368364434934,0.229,0.18,0.897427046800831,"control","Olfm1","astrocytes"
"Tapt1.1",2.83665848757615e-05,0.125575319977739,0.223,0.171,0.915786826129085,"control","Tapt1","astrocytes"
"Pitpna.1",2.89996033520484e-05,0.124296355169028,0.299,0.241,0.936223194617532,"control","Pitpna","astrocytes"
"Hapln1.1",2.9190375257916e-05,0.114334057137547,0.307,0.244,0.942382074826561,"control","Hapln1","astrocytes"
"Psma3.11",2.95020500587308e-05,0.125127747856538,0.447,0.375,0.952444184096064,"control","Psma3","astrocytes"
"Brinp2.11",2.95068648563053e-05,0.138796492150528,0.196,0.149,0.952599625020959,"control","Brinp2","astrocytes"
"Grm7.1",3.05086349188578e-05,0.159113927070581,0.312,0.25,0.984940769720406,"control","Grm7","astrocytes"
"Wdfy2.1",3.08346333635848e-05,0.110565637749398,0.314,0.253,0.995465303509972,"control","Wdfy2","astrocytes"
"C630043F03Rik.1",3.17223778697724e-05,0.100194444253988,0.142,0.099,1,"control","C630043F03Rik","astrocytes"
"Yaf2.1",3.18504896223096e-05,0.102136682045936,0.262,0.203,1,"control","Yaf2","astrocytes"
"Mgat4c.1",3.21731117829627e-05,0.17811295570984,0.51,0.444,1,"control","Mgat4c","astrocytes"
"Paip2b.1",3.24954340838231e-05,0.103471881213967,0.208,0.157,1,"control","Paip2b","astrocytes"
"Dnajc3.11",3.26706944739864e-05,0.134606605695478,0.417,0.348,1,"control","Dnajc3","astrocytes"
"Arhgef4.11",3.32688408799765e-05,0.167878479693892,0.625,0.561,1,"control","Arhgef4","astrocytes"
"Pfkm.1",3.33476126675472e-05,0.118019002872997,0.373,0.307,1,"control","Pfkm","astrocytes"
"Arl5a.1",3.33523214686891e-05,0.117658455480913,0.171,0.127,1,"control","Arl5a","astrocytes"
"Pced1b.1",3.70024538564278e-05,0.10376931567758,0.334,0.268,1,"control","Pced1b","astrocytes"
"Fyttd1.1",3.74295652221288e-05,0.109990958546518,0.244,0.19,1,"control","Fyttd1","astrocytes"
"Smpdl3a.1",3.75897635274685e-05,-0.179302542466176,0.187,0.232,1,"control","Smpdl3a","astrocytes"
"Usp40.1",3.84566199112672e-05,0.10366998066081,0.341,0.276,1,"control","Usp40","astrocytes"
"Pkp4.11",3.87298866876376e-05,0.175943720577349,0.292,0.236,1,"control","Pkp4","astrocytes"
"Ankrd16.1",3.88006461075936e-05,0.111949284245509,0.206,0.157,1,"control","Ankrd16","astrocytes"
"Mtx3.1",3.95713400924679e-05,0.122020093790467,0.247,0.191,1,"control","Mtx3","astrocytes"
"Dlg5.1",4.02727435556718e-05,0.116349963039538,0.413,0.34,1,"control","Dlg5","astrocytes"
"Fat3.11",4.05947944996357e-05,0.139758172587919,0.685,0.626,1,"control","Fat3","astrocytes"
"Sfswap.1",4.12034728694807e-05,0.121230864229537,0.408,0.341,1,"control","Sfswap","astrocytes"
"Tnpo1.1",4.13287391712577e-05,0.102734126861415,0.454,0.383,1,"control","Tnpo1","astrocytes"
"Pptc7.1",4.14207361646259e-05,0.113296999498277,0.184,0.137,1,"control","Pptc7","astrocytes"
"Gm49164.1",4.20729250905054e-05,0.172725146616086,0.177,0.132,1,"control","Gm49164","astrocytes"
"Csnk1g3.11",4.29815151501571e-05,0.120672712831905,0.406,0.339,1,"control","Csnk1g3","astrocytes"
"Fkbp1a.11",4.31180952132447e-05,0.121958246570473,0.175,0.13,1,"control","Fkbp1a","astrocytes"
"Gpr19.1",4.40374070808813e-05,-0.193350086660228,0.165,0.207,1,"control","Gpr19","astrocytes"
"Gstm1.1",4.50718047575058e-05,-0.236297595313644,0.195,0.238,1,"control","Gstm1","astrocytes"
"Smoc1.1",4.64421486618418e-05,0.205929397869076,0.13,0.091,1,"control","Smoc1","astrocytes"
"Slc1a4.1",4.71903867850262e-05,-0.216143113025622,0.267,0.311,1,"control","Slc1a4","astrocytes"
"Il1rapl1.1",4.768530340816e-05,0.140630883988542,0.696,0.635,1,"control","Il1rapl1","astrocytes"
"Add3.1",4.78008652266014e-05,-0.153743191924972,0.756,0.767,1,"control","Add3","astrocytes"
"Xkr4.1",4.80282263665228e-05,0.159417604763601,0.212,0.162,1,"control","Xkr4","astrocytes"
