"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene","diffexpressed"
5.62009026888262e-07,-0.174384074222022,0.413,0.494,0.0158441584860339,"heterozygous","Ppp4r2","DOWN"
5.62768598774683e-07,-0.12517084956456,0.238,0.315,0.0158655723366559,"heterozygous","Fxr2","DOWN"
5.6957020796428e-07,-0.182388672763484,0.582,0.652,0.016057323302929,"heterozygous","Ttc19","DOWN"
5.7307109034196e-07,-0.116469239008057,0.193,0.265,0.0161560201789205,"heterozygous","Ciapin1","DOWN"
5.78353296605644e-07,-0.149805357927465,0.316,0.398,0.0163049361379063,"heterozygous","Matr3","DOWN"
5.78655238352149e-07,0.273808313312749,0.427,0.369,0.0163134484796238,"heterozygous","Pam","UP"
5.80476768132257e-07,-0.127971182300521,0.27,0.352,0.0163648010471846,"heterozygous","Morc2a","DOWN"
5.85192575775172e-07,0.147135862565122,0.568,0.488,0.0164977490962536,"heterozygous","Vav3","UP"
5.88031856989175e-07,-0.132355915225631,0.366,0.457,0.0165777941122388,"heterozygous","Arpc2","DOWN"
5.88363562963373e-07,-0.162756164470127,0.362,0.445,0.0165871455670634,"heterozygous","Ptp4a2","DOWN"
5.90011080496286e-07,-0.131523980358772,0.308,0.392,0.0166335923813513,"heterozygous","Golph3","DOWN"
5.94912769827854e-07,-0.140909558609319,0.662,0.733,0.0167717808069869,"heterozygous","Scaf8","DOWN"
6.08458628944131e-07,-0.139265291065336,0.356,0.439,0.0171536656671929,"heterozygous","Pbxip1","DOWN"
6.1430426678839e-07,-0.123498184022731,0.201,0.271,0.0173184658892983,"heterozygous","Taok2","DOWN"
6.43099202590845e-07,-0.183205755430179,0.555,0.627,0.0181302527194411,"heterozygous","Ldlrad4","DOWN"
6.61546204005872e-07,0.194506801728979,0.449,0.391,0.0186503105833335,"heterozygous","Hoxa3","UP"
6.63063326308775e-07,-0.114798655369232,0.126,0.185,0.018693081295297,"heterozygous","Rsl1d1","DOWN"
6.6948650118316e-07,-0.124042590842666,0.292,0.374,0.0188741634413556,"heterozygous","Cramp1l","DOWN"
6.69971636784056e-07,-0.14946948533121,0.409,0.499,0.0188878403842161,"heterozygous","Map4","DOWN"
6.7459607787897e-07,0.158887226150984,0.223,0.166,0.0190182126275639,"heterozygous","Arhgef6","UP"
6.96095403017079e-07,-0.127567830979615,0.233,0.306,0.0196243216018575,"heterozygous","Rasa2","DOWN"
7.0109035115704e-07,-0.104975040805714,0.079,0.127,0.0197651391798193,"heterozygous","Lztr1","DOWN"
7.0523846173887e-07,0.166043836686234,0.257,0.199,0.0198820827133422,"heterozygous","Elmsan1","UP"
7.32099675963796e-07,0.266971756989926,0.174,0.118,0.0206393540647713,"heterozygous","Rbms3","UP"
7.48153974866121e-07,-0.148080361608217,0.478,0.556,0.0210919568594257,"heterozygous","March6","DOWN"
7.63064585220033e-07,0.264766289018333,0.159,0.109,0.0215123167865232,"heterozygous","Rpl37a","UP"
7.65119449380633e-07,-0.141896464461118,0.573,0.643,0.0215702475169388,"heterozygous","Ap1g1","DOWN"
7.72173560661091e-07,-0.146743637901446,0.205,0.274,0.0217691170221575,"heterozygous","Ppm1d","DOWN"
7.72587099837757e-07,0.176016907894651,0.697,0.661,0.021780775518626,"heterozygous","Cytip","UP"
7.88567359829487e-07,-0.180309691253478,0.225,0.294,0.0222312910083129,"heterozygous","Arhgap26","DOWN"
7.91847651564969e-07,-0.104121157333064,0.064,0.107,0.0223237689929196,"heterozygous","Sult1a1","DOWN"
7.97485468333759e-07,-0.126071706973702,0.175,0.242,0.0224827103232653,"heterozygous","Dvl1","DOWN"
8.0873595429555e-07,-0.147296732858276,0.774,0.813,0.0227998840235001,"heterozygous","Retreg1","DOWN"
8.21201751958645e-07,-0.153564836978909,0.229,0.298,0.0231513197912181,"heterozygous","Phka2","DOWN"
8.55422204012997e-07,-0.138084977679527,0.354,0.442,0.0241160627755344,"heterozygous","Sp3","DOWN"
8.81666116495347e-07,-0.152508665948395,0.301,0.38,0.0248559311562368,"heterozygous","Camsap2","DOWN"
8.86193325925118e-07,-0.153775525532402,0.227,0.299,0.0249835622444809,"heterozygous","Slc22a5","DOWN"
8.88234735679523e-07,0.154095490514609,0.114,0.07,0.0250411136682771,"heterozygous","Rgl1","UP"
8.89153192018532e-07,-0.141754174026204,0.393,0.48,0.0250670067893865,"heterozygous","Zfp266","DOWN"
8.93395977483147e-07,-0.140323402572601,0.784,0.843,0.0251866193972049,"heterozygous","Ddx17","DOWN"
8.96188509599019e-07,-0.127904035992116,0.236,0.31,0.0252653464626156,"heterozygous","Ist1","DOWN"
8.98449757464236e-07,-0.150413894105027,0.661,0.732,0.0253290955624317,"heterozygous","Hnrnpu","DOWN"
9.16649607643092e-07,0.219198841700932,0.167,0.115,0.0258421857386741,"heterozygous","Adamtsl3","UP"
